<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;5;01/06/20;13:40;1240.7900000;1241.4600000;1240.3100000;1241.1400000;4024723
RTSI;5;01/06/20;13:45;1241.1400000;1242.5900000;1241.1400000;1242.2100000;5915141
RTSI;5;01/06/20;13:50;1242.2400000;1244.1200000;1242.2200000;1243.7600000;6301324
RTSI;5;01/06/20;13:55;1243.7800000;1245.1900000;1243.5800000;1244.6600000;7024971
RTSI;5;01/06/20;14:00;1244.6800000;1245.0800000;1243.8700000;1243.9500000;5324965
RTSI;5;01/06/20;14:05;1243.9900000;1245.8100000;1243.6100000;1245.7700000;6061938
RTSI;5;01/06/20;14:10;1245.8600000;1248.3600000;1245.6100000;1248.3000000;8385853
RTSI;5;01/06/20;14:15;1248.3000000;1248.7000000;1247.8900000;1248.6200000;5207802
RTSI;5;01/06/20;14:20;1248.4900000;1248.4900000;1246.2600000;1246.4500000;6419231
RTSI;5;01/06/20;14:25;1246.4200000;1246.6900000;1245.6200000;1246.4500000;3239807
RTSI;5;01/06/20;14:30;1246.4600000;1247.3200000;1245.5500000;1247.1300000;5596452
RTSI;5;01/06/20;14:35;1247.1300000;1247.4000000;1246.1000000;1247.3800000;4381465
RTSI;5;01/06/20;14:40;1247.3500000;1248.0600000;1245.0500000;1245.1500000;6731569
RTSI;5;01/06/20;14:45;1245.0600000;1245.5400000;1244.5900000;1244.9000000;4097714
RTSI;5;01/06/20;14:50;1244.9000000;1245.4500000;1243.8200000;1243.8700000;3824359
RTSI;5;01/06/20;14:55;1243.8500000;1243.9600000;1242.7400000;1242.7400000;3281968
RTSI;5;01/06/20;15:00;1242.7400000;1243.6400000;1242.4700000;1243.3300000;5726909
RTSI;5;01/06/20;15:05;1243.3800000;1245.6900000;1243.3700000;1245.1400000;5393622
RTSI;5;01/06/20;15:10;1245.1200000;1246.2700000;1244.8500000;1245.1400000;3907673
RTSI;5;01/06/20;15:15;1245.1000000;1245.1000000;1242.1800000;1242.3700000;5292148
RTSI;5;01/06/20;15:20;1242.3800000;1243.6100000;1242.1600000;1243.4300000;3587512
RTSI;5;01/06/20;15:25;1243.4300000;1243.4400000;1242.5700000;1243.3600000;3595961
RTSI;5;01/06/20;15:30;1243.3400000;1244.4700000;1242.3500000;1243.4700000;7776397
RTSI;5;01/06/20;15:35;1243.5100000;1243.6800000;1241.9800000;1242.0300000;7865607
RTSI;5;01/06/20;15:40;1242.0100000;1243.1800000;1241.5300000;1242.9300000;5496126
RTSI;5;01/06/20;15:45;1242.9500000;1243.3400000;1242.8100000;1242.8500000;4413649
RTSI;5;01/06/20;15:50;1242.8600000;1243.4300000;1242.3400000;1243.3900000;3408726
RTSI;5;01/06/20;15:55;1243.4100000;1243.6400000;1242.9100000;1242.9600000;3835643
RTSI;5;01/06/20;16:00;1242.9300000;1242.9300000;1239.5100000;1240.3900000;12839518
RTSI;5;01/06/20;16:05;1240.4200000;1240.4700000;1236.2700000;1236.3500000;12923638
RTSI;5;01/06/20;16:10;1236.3700000;1237.2200000;1236.0200000;1236.6100000;9276563
RTSI;5;01/06/20;16:15;1236.5100000;1238.0800000;1234.8600000;1237.8800000;10514719
RTSI;5;01/06/20;16:20;1237.9700000;1237.9700000;1236.9700000;1237.7100000;4737837
RTSI;5;01/06/20;16:25;1237.6800000;1238.2400000;1237.1800000;1238.0100000;7035001
RTSI;5;01/06/20;16:30;1237.9900000;1238.6900000;1235.3000000;1236.8700000;13323139
RTSI;5;01/06/20;16:35;1236.8400000;1237.8500000;1236.2300000;1237.8500000;10443778
RTSI;5;01/06/20;16:40;1237.8100000;1241.0700000;1237.6800000;1241.0700000;11203756
RTSI;5;01/06/20;16:45;1241.0500000;1242.4900000;1240.9200000;1241.8500000;9484885
RTSI;5;01/06/20;16:50;1241.8800000;1242.7100000;1239.9000000;1240.2000000;7096300
RTSI;5;01/06/20;16:55;1240.1400000;1240.6400000;1239.5400000;1240.4200000;6801096
RTSI;5;01/06/20;17:00;1240.4600000;1241.0500000;1239.3600000;1239.8300000;9427435
RTSI;5;01/06/20;17:05;1239.8900000;1242.1200000;1239.8900000;1242.1100000;6983216
RTSI;5;01/06/20;17:10;1242.1600000;1244.2900000;1241.7800000;1244.2600000;8981017
RTSI;5;01/06/20;17:15;1244.2700000;1246.4600000;1244.0600000;1246.3600000;7273426
RTSI;5;01/06/20;17:20;1246.4100000;1247.4000000;1245.8800000;1246.6500000;7854844
RTSI;5;01/06/20;17:25;1246.6500000;1247.8400000;1246.2100000;1247.5900000;8335464
RTSI;5;01/06/20;17:30;1247.5900000;1248.8600000;1247.4800000;1247.6600000;7364426
RTSI;5;01/06/20;17:35;1247.5900000;1247.5900000;1245.9900000;1246.5200000;4404347
RTSI;5;01/06/20;17:40;1246.5600000;1247.0300000;1245.5700000;1245.9400000;6517188
RTSI;5;01/06/20;17:45;1245.9700000;1246.0200000;1244.0100000;1244.8300000;6774433
RTSI;5;01/06/20;17:50;1244.8400000;1246.4600000;1243.9200000;1246.3800000;6317060
RTSI;5;01/06/20;17:55;1246.3800000;1248.1200000;1246.3500000;1247.7100000;6919268
RTSI;5;01/06/20;18:00;1247.7200000;1248.4200000;1245.9200000;1245.9300000;7657667
RTSI;5;01/06/20;18:05;1245.9600000;1247.8800000;1245.8900000;1247.0200000;5743332
RTSI;5;01/06/20;18:10;1247.0500000;1248.0300000;1246.5400000;1247.8500000;7122949
RTSI;5;01/06/20;18:15;1247.8500000;1248.0500000;1246.7000000;1247.4100000;8795435
RTSI;5;01/06/20;18:20;1247.3200000;1247.4900000;1245.4100000;1246.2300000;5821528
RTSI;5;01/06/20;18:25;1246.2100000;1246.2100000;1245.0400000;1245.3500000;8124818
RTSI;5;01/06/20;18:30;1245.2800000;1247.6500000;1245.1300000;1247.6500000;12526543
RTSI;5;01/06/20;18:35;1247.6400000;1249.3600000;1246.6700000;1248.9700000;20266875
RTSI;5;01/06/20;18:40;1248.9700000;1248.9700000;1248.9700000;1248.9700000;1501
RTSI;5;01/06/20;18:50;1247.6100000;1247.6100000;1247.6100000;1247.6100000;39615110
RTSI;5;02/06/20;10:00;1258.1000000;1264.3200000;1258.1000000;1261.4000000;35180175
RTSI;5;02/06/20;10:05;1261.5800000;1262.7300000;1258.8100000;1260.6800000;16300958
RTSI;5;02/06/20;10:10;1260.7700000;1261.0700000;1258.4700000;1258.8500000;14854584
RTSI;5;02/06/20;10:15;1258.8100000;1259.8400000;1257.3200000;1258.2400000;12891729
RTSI;5;02/06/20;10:20;1258.2600000;1258.6200000;1255.8100000;1255.8300000;9489969
RTSI;5;02/06/20;10:25;1255.8300000;1259.4000000;1255.7500000;1259.0000000;12910416
RTSI;5;02/06/20;10:30;1258.9900000;1263.0200000;1258.9600000;1261.3200000;19663181
RTSI;5;02/06/20;10:35;1261.3100000;1262.0200000;1260.6500000;1261.8900000;11997095
RTSI;5;02/06/20;10:40;1261.9700000;1262.0600000;1259.5000000;1261.4300000;10376833
RTSI;5;02/06/20;10:45;1261.4700000;1262.0300000;1260.0200000;1260.1900000;7487809
RTSI;5;02/06/20;10:50;1260.1800000;1261.5200000;1259.9100000;1261.5100000;14182468
RTSI;5;02/06/20;10:55;1261.4400000;1262.1900000;1261.4300000;1261.7300000;14271282
RTSI;5;02/06/20;11:00;1261.7400000;1262.5000000;1260.7300000;1262.4400000;13253060
RTSI;5;02/06/20;11:05;1262.4500000;1266.8200000;1262.4500000;1266.8200000;33943837
RTSI;5;02/06/20;11:10;1266.8400000;1267.5200000;1265.6200000;1266.7800000;20690325
RTSI;5;02/06/20;11:15;1266.8400000;1269.0600000;1266.5900000;1268.9600000;16708462
RTSI;5;02/06/20;11:20;1268.9600000;1271.0200000;1268.9300000;1270.9700000;26614423
RTSI;5;02/06/20;11:25;1270.9800000;1272.4400000;1270.7300000;1272.4400000;17059814
RTSI;5;02/06/20;11:30;1272.4600000;1272.6400000;1271.4100000;1272.2600000;18359477
RTSI;5;02/06/20;11:35;1272.2100000;1273.0600000;1271.1000000;1273.0500000;14764723
RTSI;5;02/06/20;11:40;1273.0600000;1273.2700000;1270.7300000;1271.4200000;9295461
RTSI;5;02/06/20;11:45;1271.4000000;1273.6900000;1271.3600000;1272.0200000;14327059
RTSI;5;02/06/20;11:50;1271.9800000;1272.6400000;1270.7800000;1270.7800000;9360711
RTSI;5;02/06/20;11:55;1270.7300000;1270.9800000;1269.1700000;1270.9300000;10625294
RTSI;5;02/06/20;12:00;1270.9500000;1271.0600000;1269.4400000;1270.5600000;8205333
RTSI;5;02/06/20;12:05;1270.5900000;1271.8900000;1270.5900000;1271.5800000;11239012
RTSI;5;02/06/20;12:10;1271.5700000;1273.1400000;1271.4600000;1272.4700000;10355720
RTSI;5;02/06/20;12:15;1272.4200000;1273.6100000;1271.7600000;1271.7600000;10527382
RTSI;5;02/06/20;12:20;1271.7500000;1271.8500000;1270.7400000;1271.6000000;9025052
RTSI;5;02/06/20;12:25;1271.6100000;1272.7800000;1271.5200000;1272.6400000;7262639
RTSI;5;02/06/20;12:30;1272.6300000;1272.6900000;1271.0900000;1272.2300000;6640931
RTSI;5;02/06/20;12:35;1272.1900000;1275.5800000;1272.1400000;1275.5400000;10816747
RTSI;5;02/06/20;12:40;1275.5400000;1277.0200000;1275.4900000;1275.6400000;13133779
RTSI;5;02/06/20;12:45;1275.5800000;1275.7600000;1273.8100000;1274.9400000;8622196
RTSI;5;02/06/20;12:50;1274.8900000;1276.0200000;1274.7500000;1275.9600000;8273260
RTSI;5;02/06/20;12:55;1276.0200000;1276.3500000;1273.6800000;1273.7500000;8126071
RTSI;5;02/06/20;13:00;1273.7100000;1274.8600000;1273.4200000;1274.8000000;9643220
RTSI;5;02/06/20;13:05;1274.8200000;1276.7600000;1274.3100000;1276.7600000;8095680
RTSI;5;02/06/20;13:10;1276.6900000;1276.8500000;1274.9000000;1276.5100000;6843785
RTSI;5;02/06/20;13:15;1276.4400000;1276.6100000;1275.4100000;1275.9800000;4659239
RTSI;5;02/06/20;13:20;1275.9700000;1277.0800000;1275.9300000;1276.0400000;12000629
RTSI;5;02/06/20;13:25;1276.0600000;1278.1400000;1275.9700000;1277.6500000;10560890
RTSI;5;02/06/20;13:30;1277.6400000;1277.9600000;1276.7700000;1276.8200000;6714787
RTSI;5;02/06/20;13:35;1276.8100000;1277.0300000;1275.8900000;1276.3400000;6256011
RTSI;5;02/06/20;13:40;1276.3600000;1276.9200000;1276.1300000;1276.9000000;5507854
RTSI;5;02/06/20;13:45;1276.8800000;1277.9100000;1276.8500000;1277.2200000;6405255
RTSI;5;02/06/20;13:50;1277.2500000;1277.2900000;1276.0800000;1276.3400000;5299899
RTSI;5;02/06/20;13:55;1276.2600000;1277.3600000;1276.2600000;1276.3700000;5853547
RTSI;5;02/06/20;14:00;1276.3400000;1276.3700000;1275.3600000;1275.4800000;5440788
RTSI;5;02/06/20;14:05;1275.4700000;1276.5000000;1274.6800000;1274.9300000;5961222
RTSI;5;02/06/20;14:10;1274.9200000;1275.6300000;1273.6000000;1274.0800000;9108047
RTSI;5;02/06/20;14:15;1274.1100000;1274.1300000;1272.4500000;1272.5200000;12175394
RTSI;5;02/06/20;14:20;1272.4800000;1273.5600000;1272.4000000;1272.9400000;9503645
RTSI;5;02/06/20;14:25;1272.9100000;1273.2100000;1270.1500000;1271.8700000;9975290
RTSI;5;02/06/20;14:30;1271.8100000;1272.3300000;1271.5600000;1272.0000000;6464680
RTSI;5;02/06/20;14:35;1272.5800000;1274.4300000;1272.2300000;1274.2000000;11511878
RTSI;5;02/06/20;14:40;1274.0500000;1275.5000000;1273.9400000;1274.7400000;6540862
RTSI;5;02/06/20;14:45;1274.6700000;1275.9700000;1274.5700000;1275.6300000;7762606
RTSI;5;02/06/20;14:50;1275.6000000;1275.9100000;1273.8500000;1273.8500000;5310010
RTSI;5;02/06/20;14:55;1273.8400000;1273.8400000;1273.0700000;1273.5400000;4782271
RTSI;5;02/06/20;15:00;1273.5000000;1275.5200000;1273.2700000;1275.4300000;6956959
RTSI;5;02/06/20;15:05;1275.4000000;1275.7200000;1273.4400000;1273.4900000;7598246
RTSI;5;02/06/20;15:10;1273.4600000;1273.4600000;1272.3600000;1273.2400000;5772491
RTSI;5;02/06/20;15:15;1273.2000000;1273.6400000;1272.9000000;1273.2000000;5284352
RTSI;5;02/06/20;15:20;1273.1000000;1273.2100000;1272.2100000;1272.8100000;5652438
RTSI;5;02/06/20;15:25;1272.8000000;1273.3900000;1272.2900000;1273.3700000;6910994
RTSI;5;02/06/20;15:30;1273.3500000;1274.6500000;1272.6500000;1272.8900000;7868893
RTSI;5;02/06/20;15:35;1272.9000000;1273.8900000;1272.6600000;1273.7700000;4679897
RTSI;5;02/06/20;15:40;1273.7700000;1273.8700000;1271.8100000;1271.8800000;10102175
RTSI;5;02/06/20;15:45;1271.8600000;1272.3700000;1269.3900000;1269.7600000;11232374
RTSI;5;02/06/20;15:50;1269.7600000;1271.0500000;1269.5600000;1270.0300000;6864113
RTSI;5;02/06/20;15:55;1270.0600000;1270.9700000;1270.0500000;1270.2800000;8683647
RTSI;5;02/06/20;16:00;1270.2500000;1271.4700000;1267.7900000;1267.8700000;20666045
RTSI;5;02/06/20;16:05;1267.8400000;1268.9700000;1267.4800000;1268.9500000;9819460
RTSI;5;02/06/20;16:10;1268.9200000;1269.0800000;1267.9500000;1268.4800000;10108118
RTSI;5;02/06/20;16:15;1268.5200000;1269.0700000;1267.6700000;1268.9400000;9773697
RTSI;5;02/06/20;16:20;1268.8100000;1270.1800000;1268.7800000;1270.1800000;16802012
RTSI;5;02/06/20;16:25;1270.1900000;1271.8600000;1270.0000000;1270.8600000;11185298
RTSI;5;02/06/20;16:30;1270.8400000;1271.6100000;1270.0400000;1271.3200000;14632331
RTSI;5;02/06/20;16:35;1271.3200000;1271.4400000;1267.2800000;1268.6900000;17202275
RTSI;5;02/06/20;16:40;1268.6600000;1270.1100000;1268.3800000;1269.4900000;15967206
RTSI;5;02/06/20;16:45;1269.4400000;1270.2800000;1268.4600000;1269.1300000;10838769
RTSI;5;02/06/20;16:50;1269.1300000;1271.3300000;1269.0400000;1271.3200000;12797047
RTSI;5;02/06/20;16:55;1271.3400000;1272.9700000;1271.3400000;1272.9400000;20308888
RTSI;5;02/06/20;17:00;1272.9500000;1273.9500000;1272.0600000;1272.8900000;13355001
RTSI;5;02/06/20;17:05;1272.8300000;1275.3100000;1272.6300000;1275.2200000;15023016
RTSI;5;02/06/20;17:10;1275.1900000;1275.8200000;1274.2800000;1274.7300000;15785432
RTSI;5;02/06/20;17:15;1274.7000000;1280.4100000;1274.2100000;1280.2500000;46320624
RTSI;5;02/06/20;17:20;1280.1700000;1281.9100000;1279.4100000;1280.4100000;29465766
RTSI;5;02/06/20;17:25;1280.4200000;1283.2000000;1279.8900000;1282.6700000;19895976
RTSI;5;02/06/20;17:30;1282.7200000;1283.8500000;1280.9500000;1281.0100000;24244114
RTSI;5;02/06/20;17:35;1280.9500000;1282.3200000;1280.8100000;1281.6700000;16239479
RTSI;5;02/06/20;17:40;1281.6700000;1282.1700000;1279.8400000;1279.9400000;13953248
RTSI;5;02/06/20;17:45;1279.9600000;1280.8100000;1278.0000000;1278.0000000;17838001
RTSI;5;02/06/20;17:50;1277.9600000;1278.6100000;1274.8100000;1278.2600000;24489506
RTSI;5;02/06/20;17:55;1278.1900000;1280.0800000;1278.1500000;1279.1800000;22935266
RTSI;5;02/06/20;18:00;1279.1300000;1280.1700000;1275.2200000;1276.8800000;19760147
RTSI;5;02/06/20;18:05;1276.8300000;1277.7400000;1272.6300000;1272.6400000;21241190
RTSI;5;02/06/20;18:10;1272.6300000;1274.0900000;1272.1000000;1272.6400000;16178921
RTSI;5;02/06/20;18:15;1272.5100000;1275.4400000;1272.4600000;1275.2000000;15167297
RTSI;5;02/06/20;18:20;1275.1700000;1275.6300000;1274.0000000;1274.3000000;12440163
RTSI;5;02/06/20;18:25;1274.2300000;1275.6500000;1273.1900000;1274.6100000;18846146
RTSI;5;02/06/20;18:30;1274.6400000;1275.4400000;1273.7300000;1274.6600000;16044641
RTSI;5;02/06/20;18:35;1274.6400000;1275.0700000;1272.5300000;1273.0400000;24619494
RTSI;5;02/06/20;18:40;1273.0400000;1273.0400000;1273.0400000;1273.0400000;0
RTSI;5;02/06/20;18:50;1277.8500000;1277.8500000;1277.8500000;1277.8500000;37888816
RTSI;5;03/06/20;10:00;1290.2700000;1296.6200000;1288.9900000;1295.8800000;62511624
RTSI;5;03/06/20;10:05;1295.9000000;1299.4700000;1295.5000000;1297.1300000;51055515
RTSI;5;03/06/20;10:10;1297.3000000;1300.1500000;1296.4700000;1299.0200000;30510614
RTSI;5;03/06/20;10:15;1299.1300000;1299.1900000;1295.8000000;1296.6100000;27600503
RTSI;5;03/06/20;10:20;1296.6100000;1296.6700000;1293.7900000;1293.8000000;26544011
RTSI;5;03/06/20;10:25;1293.7000000;1296.0200000;1293.6500000;1293.9700000;24192329
RTSI;5;03/06/20;10:30;1294.0200000;1294.1100000;1291.9600000;1293.1800000;24432972
RTSI;5;03/06/20;10:35;1293.2000000;1293.2100000;1290.7900000;1292.2200000;23241757
RTSI;5;03/06/20;10:40;1292.1900000;1293.4600000;1290.1300000;1290.2000000;21545646
RTSI;5;03/06/20;10:45;1290.4200000;1293.4100000;1290.3200000;1293.4100000;20648483
RTSI;5;03/06/20;10:50;1293.3800000;1294.2000000;1292.5000000;1294.1800000;15788760
RTSI;5;03/06/20;10:55;1294.1400000;1294.3400000;1292.7000000;1293.1600000;17149260
RTSI;5;03/06/20;11:00;1293.1000000;1295.2000000;1293.0500000;1293.3700000;26926462
RTSI;5;03/06/20;11:05;1293.4200000;1294.5500000;1291.6100000;1292.0200000;16550089
RTSI;5;03/06/20;11:10;1291.9100000;1292.4900000;1289.8100000;1290.8400000;14368478
RTSI;5;03/06/20;11:15;1290.8200000;1290.8200000;1288.6400000;1289.4200000;12804748
RTSI;5;03/06/20;11:20;1289.4500000;1290.4100000;1289.1200000;1290.0900000;11411541
RTSI;5;03/06/20;11:25;1290.1600000;1291.0700000;1288.9200000;1288.9200000;12262115
RTSI;5;03/06/20;11:30;1288.8500000;1289.7000000;1287.6500000;1289.5300000;16519787
RTSI;5;03/06/20;11:35;1289.6800000;1290.1700000;1289.0400000;1289.2400000;14861758
RTSI;5;03/06/20;11:40;1289.2700000;1290.3300000;1288.6400000;1289.8300000;11513948
RTSI;5;03/06/20;11:45;1289.8000000;1289.9200000;1288.2800000;1289.6200000;14172547
RTSI;5;03/06/20;11:50;1289.6200000;1290.9100000;1289.2400000;1290.7700000;9776519
RTSI;5;03/06/20;11:55;1290.7800000;1293.7100000;1290.7800000;1293.6700000;22674600
RTSI;5;03/06/20;12:00;1293.6800000;1293.8700000;1292.9900000;1293.4100000;11347543
RTSI;5;03/06/20;12:05;1293.3800000;1296.6400000;1293.2200000;1296.1900000;19317509
RTSI;5;03/06/20;12:10;1296.0900000;1296.2300000;1294.8900000;1295.1300000;9227543
RTSI;5;03/06/20;12:15;1295.0900000;1296.6300000;1294.7600000;1294.9300000;10496282
RTSI;5;03/06/20;12:20;1294.8400000;1297.8900000;1294.6800000;1297.5700000;19198367
RTSI;5;03/06/20;12:25;1297.5800000;1299.1500000;1297.4600000;1298.9700000;15509456
RTSI;5;03/06/20;12:30;1299.0200000;1299.6900000;1297.5200000;1297.6500000;17409670
RTSI;5;03/06/20;12:35;1297.6400000;1297.8200000;1295.6800000;1296.5100000;11261813
RTSI;5;03/06/20;12:40;1296.5100000;1296.6300000;1294.6600000;1294.6600000;9453040
RTSI;5;03/06/20;12:45;1294.6500000;1296.0800000;1294.4600000;1296.0800000;7462161
RTSI;5;03/06/20;12:50;1296.1100000;1297.6300000;1295.8300000;1297.3500000;11208685
RTSI;5;03/06/20;12:55;1297.3200000;1297.6400000;1296.4800000;1296.5000000;6395048
RTSI;5;03/06/20;13:00;1296.5700000;1296.7900000;1285.4700000;1285.6000000;35022677
RTSI;5;03/06/20;13:05;1285.6300000;1288.9400000;1283.6800000;1288.7800000;25928496
RTSI;5;03/06/20;13:10;1288.6200000;1289.8000000;1287.9800000;1288.3000000;10941739
RTSI;5;03/06/20;13:15;1288.3000000;1288.3000000;1283.1200000;1283.2900000;26957582
RTSI;5;03/06/20;13:20;1283.3500000;1286.5600000;1282.5400000;1286.3100000;23827859
RTSI;5;03/06/20;13:25;1286.3100000;1286.5900000;1285.6900000;1286.1900000;11705093
RTSI;5;03/06/20;13:30;1286.1900000;1287.8900000;1286.0200000;1287.5400000;8953505
RTSI;5;03/06/20;13:35;1287.4300000;1287.6400000;1286.3200000;1286.4000000;8286125
RTSI;5;03/06/20;13:40;1286.4000000;1287.0300000;1285.5800000;1285.6300000;8321712
RTSI;5;03/06/20;13:45;1285.5500000;1286.2800000;1283.5500000;1283.5500000;10017271
RTSI;5;03/06/20;13:50;1283.4800000;1283.4800000;1282.1400000;1282.2000000;13690103
RTSI;5;03/06/20;13:55;1282.1400000;1282.5500000;1279.7000000;1280.6100000;16384671
RTSI;5;03/06/20;14:00;1280.6100000;1281.9100000;1280.4600000;1281.6700000;17995599
RTSI;5;03/06/20;14:05;1281.7500000;1282.4400000;1280.8800000;1281.2000000;8415085
RTSI;5;03/06/20;14:10;1281.2000000;1282.2000000;1281.2000000;1281.4800000;8742712
RTSI;5;03/06/20;14:15;1281.5000000;1282.5300000;1281.1800000;1282.0600000;8812143
RTSI;5;03/06/20;14:20;1282.0400000;1283.3200000;1281.5800000;1281.6400000;9942747
RTSI;5;03/06/20;14:25;1281.6000000;1281.6100000;1277.5100000;1277.5800000;16003176
RTSI;5;03/06/20;14:30;1277.5500000;1278.5500000;1277.1500000;1278.5500000;14294884
RTSI;5;03/06/20;14:35;1278.6200000;1278.7000000;1277.6100000;1277.9800000;9931868
RTSI;5;03/06/20;14:40;1277.8800000;1278.4400000;1277.2400000;1278.4200000;12306065
RTSI;5;03/06/20;14:45;1278.4400000;1281.0000000;1278.3900000;1281.0000000;9607924
RTSI;5;03/06/20;14:50;1281.0700000;1281.2100000;1279.5700000;1279.7200000;9112065
RTSI;5;03/06/20;14:55;1279.7300000;1280.0500000;1278.1200000;1278.1500000;6643774
RTSI;5;03/06/20;15:00;1278.1200000;1279.4000000;1277.9500000;1279.2600000;6736567
RTSI;5;03/06/20;15:05;1279.2300000;1280.0100000;1278.9200000;1280.0100000;11395928
RTSI;5;03/06/20;15:10;1280.0200000;1283.7300000;1279.7000000;1283.4100000;19639337
RTSI;5;03/06/20;15:15;1283.4000000;1286.2500000;1283.3400000;1286.2500000;16878996
RTSI;5;03/06/20;15:20;1286.3000000;1287.5200000;1285.8200000;1287.4600000;11010707
RTSI;5;03/06/20;15:25;1287.5300000;1287.7900000;1286.2800000;1287.0100000;14113766
RTSI;5;03/06/20;15:30;1287.0200000;1288.6600000;1287.0200000;1288.6600000;14041967
RTSI;5;03/06/20;15:35;1288.6500000;1288.7900000;1286.4300000;1286.4700000;5827934
RTSI;5;03/06/20;15:40;1286.4800000;1288.0100000;1286.2600000;1286.6600000;6160512
RTSI;5;03/06/20;15:45;1286.6300000;1287.5000000;1286.2900000;1286.2900000;5274599
RTSI;5;03/06/20;15:50;1286.2300000;1288.5300000;1285.8700000;1288.4500000;9478769
