<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;10;01/06/20;11:30;1240.0400000;1244.5200000;1238.0900000;1243.4300000;26833718
RTSI;10;01/06/20;11:40;1243.3300000;1243.7700000;1240.9600000;1242.8000000;15327953
RTSI;10;01/06/20;11:50;1242.8100000;1244.9000000;1242.5400000;1243.6400000;11339750
RTSI;10;01/06/20;12:00;1243.6400000;1243.7100000;1239.4700000;1240.4500000;22923821
RTSI;10;01/06/20;12:10;1240.5400000;1240.8900000;1238.6300000;1240.4600000;20605619
RTSI;10;01/06/20;12:20;1240.3900000;1240.9800000;1238.4900000;1238.5800000;15144916
RTSI;10;01/06/20;12:30;1238.5900000;1240.1400000;1237.6800000;1238.2400000;10596210
RTSI;10;01/06/20;12:40;1238.2500000;1238.3300000;1235.5300000;1238.1300000;12924815
RTSI;10;01/06/20;12:50;1238.1500000;1238.4700000;1236.1600000;1237.0100000;10679255
RTSI;10;01/06/20;13:00;1237.0100000;1237.0100000;1233.7300000;1235.9000000;15758592
RTSI;10;01/06/20;13:10;1235.8500000;1237.7500000;1235.3400000;1237.5900000;10081651
RTSI;10;01/06/20;13:20;1237.6200000;1240.9700000;1237.6100000;1240.1800000;14718392
RTSI;10;01/06/20;13:30;1240.0900000;1241.3500000;1239.5500000;1240.8700000;11411137
RTSI;10;01/06/20;13:40;1240.7900000;1242.5900000;1240.3100000;1242.2100000;9939864
RTSI;10;01/06/20;13:50;1242.2400000;1245.1900000;1242.2200000;1244.6600000;13326295
RTSI;10;01/06/20;14:00;1244.6800000;1245.8100000;1243.6100000;1245.7700000;11386903
RTSI;10;01/06/20;14:10;1245.8600000;1248.7000000;1245.6100000;1248.6200000;13593655
RTSI;10;01/06/20;14:20;1248.4900000;1248.4900000;1245.6200000;1246.4500000;9659038
RTSI;10;01/06/20;14:30;1246.4600000;1247.4000000;1245.5500000;1247.3800000;9977917
RTSI;10;01/06/20;14:40;1247.3500000;1248.0600000;1244.5900000;1244.9000000;10829283
RTSI;10;01/06/20;14:50;1244.9000000;1245.4500000;1242.7400000;1242.7400000;7106327
RTSI;10;01/06/20;15:00;1242.7400000;1245.6900000;1242.4700000;1245.1400000;11120531
RTSI;10;01/06/20;15:10;1245.1200000;1246.2700000;1242.1800000;1242.3700000;9199821
RTSI;10;01/06/20;15:20;1242.3800000;1243.6100000;1242.1600000;1243.3600000;7183473
RTSI;10;01/06/20;15:30;1243.3400000;1244.4700000;1241.9800000;1242.0300000;15642004
RTSI;10;01/06/20;15:40;1242.0100000;1243.3400000;1241.5300000;1242.8500000;9909775
RTSI;10;01/06/20;15:50;1242.8600000;1243.6400000;1242.3400000;1242.9600000;7244369
RTSI;10;01/06/20;16:00;1242.9300000;1242.9300000;1236.2700000;1236.3500000;25763156
RTSI;10;01/06/20;16:10;1236.3700000;1238.0800000;1234.8600000;1237.8800000;19791282
RTSI;10;01/06/20;16:20;1237.9700000;1238.2400000;1236.9700000;1238.0100000;11772838
RTSI;10;01/06/20;16:30;1237.9900000;1238.6900000;1235.3000000;1237.8500000;23766917
RTSI;10;01/06/20;16:40;1237.8100000;1242.4900000;1237.6800000;1241.8500000;20688641
RTSI;10;01/06/20;16:50;1241.8800000;1242.7100000;1239.5400000;1240.4200000;13897396
RTSI;10;01/06/20;17:00;1240.4600000;1242.1200000;1239.3600000;1242.1100000;16410651
RTSI;10;01/06/20;17:10;1242.1600000;1246.4600000;1241.7800000;1246.3600000;16254443
RTSI;10;01/06/20;17:20;1246.4100000;1247.8400000;1245.8800000;1247.5900000;16190308
RTSI;10;01/06/20;17:30;1247.5900000;1248.8600000;1245.9900000;1246.5200000;11768773
RTSI;10;01/06/20;17:40;1246.5600000;1247.0300000;1244.0100000;1244.8300000;13291621
RTSI;10;01/06/20;17:50;1244.8400000;1248.1200000;1243.9200000;1247.7100000;13236328
RTSI;10;01/06/20;18:00;1247.7200000;1248.4200000;1245.8900000;1247.0200000;13400999
RTSI;10;01/06/20;18:10;1247.0500000;1248.0500000;1246.5400000;1247.4100000;15918384
RTSI;10;01/06/20;18:20;1247.3200000;1247.4900000;1245.0400000;1245.3500000;13946346
RTSI;10;01/06/20;18:30;1245.2800000;1249.3600000;1245.1300000;1248.9700000;32793418
RTSI;10;01/06/20;18:40;1248.9700000;1248.9700000;1248.9700000;1248.9700000;1501
RTSI;10;01/06/20;18:50;1247.6100000;1247.6100000;1247.6100000;1247.6100000;39615110
RTSI;10;02/06/20;10:00;1258.1000000;1264.3200000;1258.1000000;1260.6800000;51481133
RTSI;10;02/06/20;10:10;1260.7700000;1261.0700000;1257.3200000;1258.2400000;27746313
RTSI;10;02/06/20;10:20;1258.2600000;1259.4000000;1255.7500000;1259.0000000;22400385
RTSI;10;02/06/20;10:30;1258.9900000;1263.0200000;1258.9600000;1261.8900000;31660276
RTSI;10;02/06/20;10:40;1261.9700000;1262.0600000;1259.5000000;1260.1900000;17864642
RTSI;10;02/06/20;10:50;1260.1800000;1262.1900000;1259.9100000;1261.7300000;28453750
RTSI;10;02/06/20;11:00;1261.7400000;1266.8200000;1260.7300000;1266.8200000;47196897
RTSI;10;02/06/20;11:10;1266.8400000;1269.0600000;1265.6200000;1268.9600000;37398787
RTSI;10;02/06/20;11:20;1268.9600000;1272.4400000;1268.9300000;1272.4400000;43674237
RTSI;10;02/06/20;11:30;1272.4600000;1273.0600000;1271.1000000;1273.0500000;33124200
RTSI;10;02/06/20;11:40;1273.0600000;1273.6900000;1270.7300000;1272.0200000;23622520
RTSI;10;02/06/20;11:50;1271.9800000;1272.6400000;1269.1700000;1270.9300000;19986005
RTSI;10;02/06/20;12:00;1270.9500000;1271.8900000;1269.4400000;1271.5800000;19444345
RTSI;10;02/06/20;12:10;1271.5700000;1273.6100000;1271.4600000;1271.7600000;20883102
RTSI;10;02/06/20;12:20;1271.7500000;1272.7800000;1270.7400000;1272.6400000;16287691
RTSI;10;02/06/20;12:30;1272.6300000;1275.5800000;1271.0900000;1275.5400000;17457678
RTSI;10;02/06/20;12:40;1275.5400000;1277.0200000;1273.8100000;1274.9400000;21755975
RTSI;10;02/06/20;12:50;1274.8900000;1276.3500000;1273.6800000;1273.7500000;16399331
RTSI;10;02/06/20;13:00;1273.7100000;1276.7600000;1273.4200000;1276.7600000;17738900
RTSI;10;02/06/20;13:10;1276.6900000;1276.8500000;1274.9000000;1275.9800000;11503024
RTSI;10;02/06/20;13:20;1275.9700000;1278.1400000;1275.9300000;1277.6500000;22561519
RTSI;10;02/06/20;13:30;1277.6400000;1277.9600000;1275.8900000;1276.3400000;12970798
RTSI;10;02/06/20;13:40;1276.3600000;1277.9100000;1276.1300000;1277.2200000;11913109
RTSI;10;02/06/20;13:50;1277.2500000;1277.3600000;1276.0800000;1276.3700000;11153446
RTSI;10;02/06/20;14:00;1276.3400000;1276.5000000;1274.6800000;1274.9300000;11402010
RTSI;10;02/06/20;14:10;1274.9200000;1275.6300000;1272.4500000;1272.5200000;21283441
RTSI;10;02/06/20;14:20;1272.4800000;1273.5600000;1270.1500000;1271.8700000;19478935
RTSI;10;02/06/20;14:30;1271.8100000;1274.4300000;1271.5600000;1274.2000000;17976558
RTSI;10;02/06/20;14:40;1274.0500000;1275.9700000;1273.9400000;1275.6300000;14303468
RTSI;10;02/06/20;14:50;1275.6000000;1275.9100000;1273.0700000;1273.5400000;10092281
RTSI;10;02/06/20;15:00;1273.5000000;1275.7200000;1273.2700000;1273.4900000;14555205
RTSI;10;02/06/20;15:10;1273.4600000;1273.6400000;1272.3600000;1273.2000000;11056843
RTSI;10;02/06/20;15:20;1273.1000000;1273.3900000;1272.2100000;1273.3700000;12563432
RTSI;10;02/06/20;15:30;1273.3500000;1274.6500000;1272.6500000;1273.7700000;12548790
RTSI;10;02/06/20;15:40;1273.7700000;1273.8700000;1269.3900000;1269.7600000;21334549
RTSI;10;02/06/20;15:50;1269.7600000;1271.0500000;1269.5600000;1270.2800000;15547760
RTSI;10;02/06/20;16:00;1270.2500000;1271.4700000;1267.4800000;1268.9500000;30485505
RTSI;10;02/06/20;16:10;1268.9200000;1269.0800000;1267.6700000;1268.9400000;19881815
RTSI;10;02/06/20;16:20;1268.8100000;1271.8600000;1268.7800000;1270.8600000;27987310
RTSI;10;02/06/20;16:30;1270.8400000;1271.6100000;1267.2800000;1268.6900000;31834606
RTSI;10;02/06/20;16:40;1268.6600000;1270.2800000;1268.3800000;1269.1300000;26805975
RTSI;10;02/06/20;16:50;1269.1300000;1272.9700000;1269.0400000;1272.9400000;33105935
RTSI;10;02/06/20;17:00;1272.9500000;1275.3100000;1272.0600000;1275.2200000;28378017
RTSI;10;02/06/20;17:10;1275.1900000;1280.4100000;1274.2100000;1280.2500000;62106056
RTSI;10;02/06/20;17:20;1280.1700000;1283.2000000;1279.4100000;1282.6700000;49361742
RTSI;10;02/06/20;17:30;1282.7200000;1283.8500000;1280.8100000;1281.6700000;40483593
RTSI;10;02/06/20;17:40;1281.6700000;1282.1700000;1278.0000000;1278.0000000;31791249
RTSI;10;02/06/20;17:50;1277.9600000;1280.0800000;1274.8100000;1279.1800000;47424772
RTSI;10;02/06/20;18:00;1279.1300000;1280.1700000;1272.6300000;1272.6400000;41001337
RTSI;10;02/06/20;18:10;1272.6300000;1275.4400000;1272.1000000;1275.2000000;31346218
RTSI;10;02/06/20;18:20;1275.1700000;1275.6500000;1273.1900000;1274.6100000;31286309
RTSI;10;02/06/20;18:30;1274.6400000;1275.4400000;1272.5300000;1273.0400000;40664135
RTSI;10;02/06/20;18:40;1273.0400000;1273.0400000;1273.0400000;1273.0400000;0
RTSI;10;02/06/20;18:50;1277.8500000;1277.8500000;1277.8500000;1277.8500000;37888816
RTSI;10;03/06/20;10:00;1290.2700000;1299.4700000;1288.9900000;1297.1300000;113567139
RTSI;10;03/06/20;10:10;1297.3000000;1300.1500000;1295.8000000;1296.6100000;58111117
RTSI;10;03/06/20;10:20;1296.6100000;1296.6700000;1293.6500000;1293.9700000;50736340
RTSI;10;03/06/20;10:30;1294.0200000;1294.1100000;1290.7900000;1292.2200000;47674729
RTSI;10;03/06/20;10:40;1292.1900000;1293.4600000;1290.1300000;1293.4100000;42194129
RTSI;10;03/06/20;10:50;1293.3800000;1294.3400000;1292.5000000;1293.1600000;32938020
RTSI;10;03/06/20;11:00;1293.1000000;1295.2000000;1291.6100000;1292.0200000;43476551
RTSI;10;03/06/20;11:10;1291.9100000;1292.4900000;1288.6400000;1289.4200000;27173226
RTSI;10;03/06/20;11:20;1289.4500000;1291.0700000;1288.9200000;1288.9200000;23673656
RTSI;10;03/06/20;11:30;1288.8500000;1290.1700000;1287.6500000;1289.2400000;31381545
RTSI;10;03/06/20;11:40;1289.2700000;1290.3300000;1288.2800000;1289.6200000;25686495
RTSI;10;03/06/20;11:50;1289.6200000;1293.7100000;1289.2400000;1293.6700000;32451119
RTSI;10;03/06/20;12:00;1293.6800000;1296.6400000;1292.9900000;1296.1900000;30665052
RTSI;10;03/06/20;12:10;1296.0900000;1296.6300000;1294.7600000;1294.9300000;19723825
RTSI;10;03/06/20;12:20;1294.8400000;1299.1500000;1294.6800000;1298.9700000;34707823
RTSI;10;03/06/20;12:30;1299.0200000;1299.6900000;1295.6800000;1296.5100000;28671483
RTSI;10;03/06/20;12:40;1296.5100000;1296.6300000;1294.4600000;1296.0800000;16915201
RTSI;10;03/06/20;12:50;1296.1100000;1297.6400000;1295.8300000;1296.5000000;17603733
RTSI;10;03/06/20;13:00;1296.5700000;1296.7900000;1283.6800000;1288.7800000;60951173
RTSI;10;03/06/20;13:10;1288.6200000;1289.8000000;1283.1200000;1283.2900000;37899321
RTSI;10;03/06/20;13:20;1283.3500000;1286.5900000;1282.5400000;1286.1900000;35532952
RTSI;10;03/06/20;13:30;1286.1900000;1287.8900000;1286.0200000;1286.4000000;17239630
RTSI;10;03/06/20;13:40;1286.4000000;1287.0300000;1283.5500000;1283.5500000;18338983
RTSI;10;03/06/20;13:50;1283.4800000;1283.4800000;1279.7000000;1280.6100000;30074774
RTSI;10;03/06/20;14:00;1280.6100000;1282.4400000;1280.4600000;1281.2000000;26410684
RTSI;10;03/06/20;14:10;1281.2000000;1282.5300000;1281.1800000;1282.0600000;17554855
RTSI;10;03/06/20;14:20;1282.0400000;1283.3200000;1277.5100000;1277.5800000;25945923
RTSI;10;03/06/20;14:30;1277.5500000;1278.7000000;1277.1500000;1277.9800000;24226752
RTSI;10;03/06/20;14:40;1277.8800000;1281.0000000;1277.2400000;1281.0000000;21913989
RTSI;10;03/06/20;14:50;1281.0700000;1281.2100000;1278.1200000;1278.1500000;15755839
RTSI;10;03/06/20;15:00;1278.1200000;1280.0100000;1277.9500000;1280.0100000;18132495
RTSI;10;03/06/20;15:10;1280.0200000;1286.2500000;1279.7000000;1286.2500000;36518333
RTSI;10;03/06/20;15:20;1286.3000000;1287.7900000;1285.8200000;1287.0100000;25124473
RTSI;10;03/06/20;15:30;1287.0200000;1288.7900000;1286.4300000;1286.4700000;19869901
RTSI;10;03/06/20;15:40;1286.4800000;1288.0100000;1286.2600000;1286.2900000;11435111
RTSI;10;03/06/20;15:50;1286.2300000;1288.7900000;1285.8700000;1286.9000000;16179430
RTSI;10;03/06/20;16:00;1286.8900000;1287.8700000;1284.9400000;1285.6300000;17589423
RTSI;10;03/06/20;16:10;1285.6600000;1290.1800000;1285.6600000;1290.1600000;26085563
RTSI;10;03/06/20;16:20;1290.1800000;1292.5000000;1290.1800000;1290.2200000;24216657
RTSI;10;03/06/20;16:30;1290.1400000;1293.2000000;1289.2900000;1290.4400000;36276390
RTSI;10;03/06/20;16:40;1290.4200000;1292.8400000;1290.3600000;1291.0900000;38662647
RTSI;10;03/06/20;16:50;1291.1300000;1295.7900000;1291.1200000;1294.7500000;37805038
RTSI;10;03/06/20;17:00;1294.7300000;1297.4400000;1294.7300000;1295.0900000;32724922
RTSI;10;03/06/20;17:10;1295.1200000;1297.0700000;1294.4900000;1296.6000000;26043846
RTSI;10;03/06/20;17:20;1296.7100000;1299.8800000;1295.9000000;1298.6000000;59392602
RTSI;10;03/06/20;17:30;1298.6300000;1301.2800000;1295.2500000;1295.4900000;51740091
RTSI;10;03/06/20;17:40;1295.4900000;1297.3600000;1294.6400000;1296.8300000;36398512
RTSI;10;03/06/20;17:50;1296.8000000;1299.1300000;1295.3700000;1296.7600000;38485799
RTSI;10;03/06/20;18:00;1296.7200000;1298.5600000;1296.5500000;1298.1200000;26714673
RTSI;10;03/06/20;18:10;1298.1400000;1300.9300000;1297.5900000;1300.4700000;47683029
RTSI;10;03/06/20;18:20;1300.3500000;1300.3600000;1298.9300000;1300.0000000;38860918
RTSI;10;03/06/20;18:30;1299.9700000;1301.2000000;1299.7100000;1300.8600000;56092696
RTSI;10;03/06/20;18:40;1300.8500000;1300.8500000;1300.8500000;1300.8500000;0
RTSI;10;03/06/20;18:50;1301.8800000;1301.8800000;1301.8800000;1301.8800000;52660599
RTSI;10;04/06/20;10:00;1295.2300000;1296.3400000;1279.1900000;1280.2400000;105564063
RTSI;10;04/06/20;10:10;1280.5600000;1285.3500000;1280.4100000;1281.8000000;69048829
RTSI;10;04/06/20;10:20;1281.9300000;1281.9300000;1276.3200000;1277.1800000;56006670
RTSI;10;04/06/20;10:30;1277.2400000;1278.3200000;1273.4900000;1278.1900000;79020969
RTSI;10;04/06/20;10:40;1278.2600000;1278.8000000;1275.5900000;1278.7300000;33472190
RTSI;10;04/06/20;10:50;1278.7800000;1279.9600000;1278.2700000;1279.2900000;32625493
RTSI;10;04/06/20;11:00;1279.2800000;1284.1600000;1278.0600000;1283.1200000;40863460
RTSI;10;04/06/20;11:10;1283.1400000;1283.1400000;1280.2000000;1281.8200000;26333820
RTSI;10;04/06/20;11:20;1281.8200000;1281.8400000;1279.5400000;1280.5900000;18228925
RTSI;10;04/06/20;11:30;1280.5800000;1283.0400000;1280.5100000;1280.6500000;19593088
RTSI;10;04/06/20;11:40;1280.6500000;1280.9700000;1276.2700000;1276.2900000;28689255
RTSI;10;04/06/20;11:50;1276.2600000;1276.4600000;1272.5100000;1272.6400000;40795394
RTSI;10;04/06/20;12:00;1272.6200000;1273.2600000;1271.0000000;1272.6800000;42815965
RTSI;10;04/06/20;12:10;1272.6400000;1273.2500000;1269.3700000;1269.4800000;35076557
RTSI;10;04/06/20;12:20;1269.5100000;1269.5700000;1267.2100000;1267.8700000;39020961
RTSI;10;04/06/20;12:30;1267.8700000;1268.8300000;1264.0400000;1265.5600000;45029793
RTSI;10;04/06/20;12:40;1265.8900000;1268.1700000;1264.1500000;1267.1500000;35008787
RTSI;10;04/06/20;12:50;1267.1000000;1267.5500000;1264.0400000;1264.0800000;27524748
RTSI;10;04/06/20;13:00;1264.0600000;1265.3800000;1262.0300000;1264.9200000;37890811
RTSI;10;04/06/20;13:10;1264.8800000;1269.6400000;1264.1900000;1268.0000000;29282029
RTSI;10;04/06/20;13:20;1267.9200000;1268.7300000;1265.6800000;1268.3300000;22042482
RTSI;10;04/06/20;13:30;1268.3000000;1270.7000000;1268.3000000;1268.8500000;25496847
RTSI;10;04/06/20;13:40;1268.8400000;1269.1600000;1264.5100000;1264.5200000;14558771
RTSI;10;04/06/20;13:50;1264.4900000;1267.9800000;1263.8000000;1267.3000000;19996782
RTSI;10;04/06/20;14:00;1267.2900000;1269.8200000;1266.3000000;1269.7100000;15864330
RTSI;10;04/06/20;14:10;1269.7700000;1269.8000000;1266.5700000;1266.8000000;18867563
RTSI;10;04/06/20;14:20;1266.7500000;1267.3900000;1264.6000000;1266.1500000;23095619
RTSI;10;04/06/20;14:30;1266.2200000;1267.2300000;1262.8500000;1262.8500000;19442526
RTSI;10;04/06/20;14:40;1262.8900000;1267.8500000;1260.9500000;1266.5600000;27616089
RTSI;10;04/06/20;14:50;1266.6900000;1273.1200000;1266.3600000;1271.9900000;37527451
RTSI;10;04/06/20;15:00;1272.0500000;1272.3600000;1269.2300000;1270.6300000;20520504
RTSI;10;04/06/20;15:10;1270.6700000;1270.7000000;1266.8300000;1269.0500000;23181618
RTSI;10;04/06/20;15:20;1269.0300000;1269.5200000;1265.9400000;1266.0400000;17711276
RTSI;10;04/06/20;15:30;1266.0300000;1266.7800000;1258.6400000;1260.3100000;44996876
RTSI;10;04/06/20;15:40;1260.3200000;1260.5300000;1255.9100000;1257.7800000;34924166
RTSI;10;04/06/20;15:50;1257.8800000;1258.5300000;1255.2000000;1256.1100000;42512935
RTSI;10;04/06/20;16:00;1256.1200000;1260.2100000;1256.0100000;1258.8300000;25289786
RTSI;10;04/06/20;16:10;1258.8200000;1259.2400000;1257.7200000;1257.8300000;35503168
RTSI;10;04/06/20;16:20;1257.7900000;1260.9600000;1256.1600000;1257.3200000;36901150
RTSI;10;04/06/20;16:30;1257.2600000;1260.2600000;1254.2200000;1254.2200000;46593263
RTSI;10;04/06/20;16:40;1254.2000000;1254.9700000;1252.1400000;1254.8100000;49406700
RTSI;10;04/06/20;16:50;1254.7400000;1259.4600000;1254.6300000;1258.0400000;38587494
RTSI;10;04/06/20;17:00;1257.9800000;1259.7800000;1257.2100000;1258.1200000;41722135
RTSI;10;04/06/20;17:10;1258.1500000;1259.8200000;1257.6700000;1259.8200000;29445985
RTSI;10;04/06/20;17:20;1259.8100000;1260.4600000;1257.0000000;1259.9400000;27431178
RTSI;10;04/06/20;17:30;1260.0200000;1265.6700000;1259.8800000;1265.6000000;34325023
RTSI;10;04/06/20;17:40;1265.6200000;1266.8500000;1263.1600000;1266.0900000;29091646
RTSI;10;04/06/20;17:50;1266.1100000;1266.4300000;1262.9200000;1264.0000000;26523806
RTSI;10;04/06/20;18:00;1263.9700000;1264.6200000;1260.1900000;1260.2000000;34135188
RTSI;10;04/06/20;18:10;1260.1400000;1260.6200000;1257.0200000;1257.2000000;45908436
RTSI;10;04/06/20;18:20;1257.2700000;1258.4100000;1253.8900000;1254.5700000;40973449
RTSI;10;04/06/20;18:30;1254.5800000;1256.2700000;1254.5800000;1255.6500000;50419904
RTSI;10;04/06/20;18:40;1255.6600000;1255.6600000;1255.6600000;1255.6600000;15854
RTSI;10;04/06/20;18:50;1257.3100000;1257.3100000;1257.3100000;1257.3100000;51633899
RTSI;10;05/06/20;10:00;1266.4200000;1274.9300000;1265.2600000;1274.6100000;104756944
RTSI;10;05/06/20;10:10;1274.5200000;1277.6700000;1273.2400000;1274.5700000;56730100
RTSI;10;05/06/20;10:20;1274.5800000;1276.4100000;1272.7600000;1274.4300000;39790756
RTSI;10;05/06/20;10:30;1274.3800000;1278.2200000;1274.3600000;1277.9300000;30054375
RTSI;10;05/06/20;10:40;1277.8800000;1280.3900000;1277.8800000;1278.7600000;30692673
RTSI;10;05/06/20;10:50;1278.7800000;1280.1100000;1278.4700000;1279.5700000;19406890
RTSI;10;05/06/20;11:00;1279.5300000;1280.9200000;1277.4000000;1277.4000000;20331694
RTSI;10;05/06/20;11:10;1277.3300000;1277.4600000;1274.4800000;1275.3800000;38742428
RTSI;10;05/06/20;11:20;1275.4200000;1278.4200000;1275.0100000;1278.3200000;25018031
RTSI;10;05/06/20;11:30;1278.3600000;1281.9600000;1278.3600000;1281.8700000;44239463
RTSI;10;05/06/20;11:40;1281.9300000;1283.3000000;1280.7100000;1282.7100000;35892348
RTSI;10;05/06/20;11:50;1282.7200000;1282.7400000;1279.4100000;1279.7900000;23578936
RTSI;10;05/06/20;12:00;1279.7200000;1280.9300000;1278.0300000;1278.0300000;22023293
RTSI;10;05/06/20;12:10;1278.1300000;1281.2400000;1277.8300000;1279.3000000;21198537
RTSI;10;05/06/20;12:20;1279.2200000;1279.2300000;1274.9000000;1275.0100000;24904123
RTSI;10;05/06/20;12:30;1274.9700000;1275.1000000;1268.1200000;1269.4500000;37029385
RTSI;10;05/06/20;12:40;1269.5100000;1272.5700000;1269.4400000;1271.7300000;22316268
RTSI;10;05/06/20;12:50;1271.8300000;1275.0000000;1271.7400000;1274.7800000;18072813
RTSI;10;05/06/20;13:00;1274.8000000;1275.2600000;1270.5600000;1270.5600000;13612410
RTSI;10;05/06/20;13:10;1270.5800000;1274.3200000;1270.4200000;1270.8300000;17162188
RTSI;10;05/06/20;13:20;1270.8600000;1271.7200000;1270.1200000;1270.3300000;9990265
RTSI;10;05/06/20;13:30;1270.3400000;1271.8100000;1268.7900000;1271.3800000;14089180
RTSI;10;05/06/20;13:40;1271.4000000;1271.4000000;1269.6200000;1270.1200000;8955312
RTSI;10;05/06/20;13:50;1270.1000000;1273.5500000;1270.1000000;1271.9700000;10275146
RTSI;10;05/06/20;14:00;1271.9100000;1273.8800000;1271.8600000;1273.7900000;10862991
RTSI;10;05/06/20;14:10;1273.8300000;1276.2300000;1273.2600000;1274.8100000;13243840
RTSI;10;05/06/20;14:20;1274.7800000;1275.1700000;1273.1000000;1274.3400000;16209848
RTSI;10;05/06/20;14:30;1274.3500000;1275.8200000;1273.6500000;1274.7400000;42134217
RTSI;10;05/06/20;14:40;1274.8100000;1277.4800000;1274.5900000;1277.2400000;22657833
RTSI;10;05/06/20;14:50;1277.1800000;1277.1900000;1274.9600000;1275.8100000;15178128
RTSI;10;05/06/20;15:00;1275.7300000;1275.9600000;1274.2200000;1274.2500000;14733900
RTSI;10;05/06/20;15:10;1274.2500000;1274.6200000;1272.2400000;1274.0800000;21591778
RTSI;10;05/06/20;15:20;1274.0000000;1276.8100000;1273.9700000;1276.7300000;17855755
RTSI;10;05/06/20;15:30;1276.7000000;1287.1900000;1276.7000000;1287.0200000;64448968
RTSI;10;05/06/20;15:40;1286.9300000;1287.8200000;1281.9500000;1281.9500000;40107897
RTSI;10;05/06/20;15:50;1281.9700000;1284.9600000;1281.2800000;1284.7800000;24774451
RTSI;10;05/06/20;16:00;1284.8500000;1287.7700000;1284.8500000;1285.5400000;32319791
RTSI;10;05/06/20;16:10;1285.5100000;1288.8400000;1284.3400000;1288.8400000;23965591
RTSI;10;05/06/20;16:20;1288.6500000;1288.6500000;1286.6700000;1287.3800000;17298442
RTSI;10;05/06/20;16:30;1287.3100000;1289.7200000;1287.3100000;1289.0300000;28427994
RTSI;10;05/06/20;16:40;1288.9600000;1289.9900000;1288.8600000;1289.4700000;20617435
RTSI;10;05/06/20;16:50;1289.5300000;1291.0000000;1287.7000000;1288.3300000;22196522
RTSI;10;05/06/20;17:00;1288.3100000;1289.6100000;1287.5500000;1288.4500000;22838859
RTSI;10;05/06/20;17:10;1288.3900000;1288.4300000;1285.9600000;1285.9600000;34365735
RTSI;10;05/06/20;17:20;1285.9300000;1286.5700000;1283.7100000;1283.9100000;30017006
RTSI;10;05/06/20;17:30;1283.8900000;1286.1000000;1283.6400000;1285.5600000;28182059
RTSI;10;05/06/20;17:40;1285.5400000;1287.1200000;1284.4300000;1287.0900000;26921901
RTSI;10;05/06/20;17:50;1287.0800000;1288.8100000;1286.3500000;1288.4000000;31233812
RTSI;10;05/06/20;18:00;1288.3800000;1290.7300000;1288.2500000;1288.7500000;23438166
RTSI;10;05/06/20;18:10;1288.7400000;1289.8200000;1287.3800000;1287.7100000;23267377
RTSI;10;05/06/20;18:20;1287.4900000;1289.9400000;1287.4900000;1288.4500000;40021326
RTSI;10;05/06/20;18:30;1288.4300000;1289.0900000;1286.8000000;1287.5400000;45434126
RTSI;10;05/06/20;18:40;1287.5400000;1287.5400000;1287.5400000;1287.5400000;0
RTSI;10;05/06/20;18:50;1285.7800000;1285.7800000;1285.7800000;1285.7800000;29063476
