<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;5;22/05/20;13:20;1188.2300000;1188.8800000;1186.2200000;1187.2500000;11680573
RTSI;5;22/05/20;13:25;1187.2100000;1188.9200000;1186.3100000;1188.7100000;6679643
RTSI;5;22/05/20;13:30;1188.7400000;1190.6900000;1188.7400000;1189.7400000;3258685
RTSI;5;22/05/20;13:35;1189.7000000;1190.6400000;1188.5500000;1190.6400000;3857182
RTSI;5;22/05/20;13:40;1190.6600000;1191.1100000;1186.4800000;1187.2700000;5222179
RTSI;5;22/05/20;13:45;1187.2800000;1187.7400000;1185.5900000;1185.8700000;7717678
RTSI;5;22/05/20;13:50;1185.8500000;1186.0900000;1183.8600000;1184.5300000;6215841
RTSI;5;22/05/20;13:55;1184.5400000;1185.6400000;1184.3400000;1185.5700000;5026501
RTSI;5;22/05/20;14:00;1185.5200000;1186.1300000;1185.4500000;1185.8500000;2839440
RTSI;5;22/05/20;14:05;1185.8400000;1187.9300000;1185.8000000;1187.7400000;6798282
RTSI;5;22/05/20;14:10;1187.7000000;1189.0900000;1187.2800000;1187.5900000;6757124
RTSI;5;22/05/20;14:15;1187.6200000;1187.8700000;1185.4000000;1187.6600000;7344036
RTSI;5;22/05/20;14:20;1187.6700000;1187.9000000;1186.7300000;1187.5800000;5900781
RTSI;5;22/05/20;14:25;1187.5600000;1188.8700000;1186.0200000;1186.1400000;9317078
RTSI;5;22/05/20;14:30;1186.2000000;1188.0600000;1186.1500000;1187.5400000;4574843
RTSI;5;22/05/20;14:35;1187.1100000;1188.8300000;1187.1100000;1188.7200000;3343488
RTSI;5;22/05/20;14:40;1188.7300000;1190.7800000;1188.6700000;1190.1200000;6247644
RTSI;5;22/05/20;14:45;1190.1800000;1191.3900000;1189.3500000;1191.3900000;6145158
RTSI;5;22/05/20;14:50;1191.4400000;1195.8300000;1191.4400000;1195.3900000;13981079
RTSI;5;22/05/20;14:55;1195.3200000;1197.1400000;1195.1700000;1195.7700000;11658137
RTSI;5;22/05/20;15:00;1195.9300000;1197.6000000;1195.9300000;1196.4400000;12480479
RTSI;5;22/05/20;15:05;1196.4600000;1196.5500000;1194.7400000;1195.3100000;8641971
RTSI;5;22/05/20;15:10;1195.2700000;1197.4000000;1195.2600000;1197.2400000;9818252
RTSI;5;22/05/20;15:15;1197.2800000;1198.2600000;1196.1200000;1196.3500000;6394449
RTSI;5;22/05/20;15:20;1196.3000000;1196.3200000;1194.3000000;1195.0700000;5092983
RTSI;5;22/05/20;15:25;1195.0700000;1195.9500000;1194.9500000;1195.8700000;4329169
RTSI;5;22/05/20;15:30;1195.9200000;1196.6000000;1193.4200000;1196.6000000;7697713
RTSI;5;22/05/20;15:35;1196.6000000;1196.9600000;1195.0300000;1195.4200000;4423684
RTSI;5;22/05/20;15:40;1195.4000000;1196.6500000;1195.3000000;1196.4900000;4811641
RTSI;5;22/05/20;15:45;1196.5000000;1197.9700000;1196.4100000;1197.3700000;9353636
RTSI;5;22/05/20;15:50;1197.4100000;1197.4500000;1196.0900000;1196.1000000;4678510
RTSI;5;22/05/20;15:55;1196.0900000;1196.3500000;1194.8800000;1194.8800000;3483460
RTSI;5;22/05/20;16:00;1194.8100000;1195.3600000;1193.5600000;1194.4100000;4607115
RTSI;5;22/05/20;16:05;1194.4500000;1195.5800000;1194.4100000;1195.3100000;8236702
RTSI;5;22/05/20;16:10;1195.2500000;1195.5300000;1193.2200000;1193.9100000;4458241
RTSI;5;22/05/20;16:15;1193.8900000;1194.0300000;1190.8800000;1191.0300000;7920756
RTSI;5;22/05/20;16:20;1190.9600000;1192.5200000;1190.9000000;1192.4800000;4578938
RTSI;5;22/05/20;16:25;1192.4700000;1193.4400000;1192.4700000;1192.6600000;3948351
RTSI;5;22/05/20;16:30;1192.6100000;1192.6700000;1188.5200000;1188.9900000;9499114
RTSI;5;22/05/20;16:35;1189.0200000;1189.0200000;1187.1100000;1187.2200000;11512372
RTSI;5;22/05/20;16:40;1187.2000000;1188.2000000;1186.6300000;1186.7500000;7375410
RTSI;5;22/05/20;16:45;1186.7500000;1190.2900000;1186.5600000;1190.2000000;8234283
RTSI;5;22/05/20;16:50;1190.2100000;1190.4700000;1188.8200000;1189.6800000;7346978
RTSI;5;22/05/20;16:55;1189.6600000;1190.6400000;1188.9900000;1190.4100000;5055279
RTSI;5;22/05/20;17:00;1190.4100000;1190.5100000;1187.6100000;1188.0500000;5409663
RTSI;5;22/05/20;17:05;1188.0200000;1188.3400000;1184.9700000;1186.0000000;5500636
RTSI;5;22/05/20;17:10;1186.0000000;1186.3600000;1184.5700000;1184.5700000;5084373
RTSI;5;22/05/20;17:15;1184.4000000;1185.9300000;1183.6600000;1185.9000000;5944320
RTSI;5;22/05/20;17:20;1185.8600000;1187.9700000;1185.8500000;1187.4600000;4632036
RTSI;5;22/05/20;17:25;1187.4600000;1188.0500000;1186.9500000;1188.0300000;4468019
RTSI;5;22/05/20;17:30;1188.0100000;1190.4700000;1188.0100000;1190.0300000;7710377
RTSI;5;22/05/20;17:35;1190.0200000;1190.7100000;1188.8900000;1190.7100000;4490186
RTSI;5;22/05/20;17:40;1190.7800000;1190.9700000;1189.5200000;1189.5800000;4220956
RTSI;5;22/05/20;17:45;1189.5400000;1190.6500000;1189.5300000;1189.6600000;4769207
RTSI;5;22/05/20;17:50;1189.6100000;1190.3300000;1188.6200000;1190.3000000;5483871
RTSI;5;22/05/20;17:55;1190.3100000;1191.3000000;1189.3700000;1189.3700000;5522062
RTSI;5;22/05/20;18:00;1189.3900000;1190.3400000;1188.8200000;1189.8900000;7308798
RTSI;5;22/05/20;18:05;1189.9000000;1190.2300000;1189.2700000;1190.1900000;6873654
RTSI;5;22/05/20;18:10;1190.2000000;1191.3400000;1189.9700000;1190.3700000;8381805
RTSI;5;22/05/20;18:15;1190.4400000;1191.5200000;1190.1500000;1191.4100000;7385614
RTSI;5;22/05/20;18:20;1191.3900000;1192.6900000;1191.1300000;1191.2700000;12888083
RTSI;5;22/05/20;18:25;1191.2700000;1191.8300000;1190.8700000;1190.8700000;9930163
RTSI;5;22/05/20;18:30;1190.8200000;1191.7200000;1190.8000000;1191.3400000;10771174
RTSI;5;22/05/20;18:35;1191.3300000;1191.3300000;1190.3900000;1190.7600000;14617346
RTSI;5;22/05/20;18:40;1190.7600000;1190.7600000;1190.7600000;1190.7600000;0
RTSI;5;22/05/20;18:50;1188.4700000;1188.4700000;1188.4700000;1188.4700000;18088867
RTSI;5;25/05/20;10:00;1196.8100000;1203.1900000;1196.8100000;1203.0200000;27535466
RTSI;5;25/05/20;10:05;1202.8800000;1204.3800000;1201.4800000;1202.7000000;15147100
RTSI;5;25/05/20;10:10;1202.6100000;1202.6100000;1200.0100000;1201.4600000;9814768
RTSI;5;25/05/20;10:15;1201.5100000;1202.1700000;1199.6100000;1199.7700000;7910824
RTSI;5;25/05/20;10:20;1199.7700000;1201.7700000;1199.7700000;1201.0800000;6118070
RTSI;5;25/05/20;10:25;1201.0500000;1201.5700000;1199.7700000;1200.7700000;5902454
RTSI;5;25/05/20;10:30;1200.8100000;1201.2800000;1198.7400000;1199.3000000;7073387
RTSI;5;25/05/20;10:35;1199.2800000;1199.8800000;1198.9300000;1199.8600000;4541403
RTSI;5;25/05/20;10:40;1199.8900000;1201.7500000;1199.6800000;1201.7200000;6333118
RTSI;5;25/05/20;10:45;1201.7800000;1202.1400000;1201.1700000;1201.1700000;6629073
RTSI;5;25/05/20;10:50;1201.2100000;1202.5800000;1201.0900000;1202.1100000;5479235
RTSI;5;25/05/20;10:55;1202.1900000;1203.9100000;1201.9800000;1203.2200000;7652576
RTSI;5;25/05/20;11:00;1203.1800000;1204.2100000;1203.1800000;1203.3800000;5235380
RTSI;5;25/05/20;11:05;1203.4100000;1203.6600000;1202.2700000;1203.4000000;7482969
RTSI;5;25/05/20;11:10;1203.4400000;1203.4500000;1201.8900000;1202.8100000;5870115
RTSI;5;25/05/20;11:15;1202.7900000;1203.4800000;1201.9700000;1202.1000000;4348388
RTSI;5;25/05/20;11:20;1202.1000000;1203.0100000;1201.7200000;1202.1800000;6790738
RTSI;5;25/05/20;11:25;1202.1800000;1203.0500000;1201.0400000;1201.1900000;4136142
RTSI;5;25/05/20;11:30;1201.2300000;1202.5900000;1201.1700000;1202.2800000;2614900
RTSI;5;25/05/20;11:35;1202.2800000;1202.4500000;1200.9000000;1202.4200000;5027476
RTSI;5;25/05/20;11:40;1202.4600000;1203.4000000;1201.8200000;1203.4000000;4332890
RTSI;5;25/05/20;11:45;1203.4200000;1207.4400000;1203.3300000;1206.7400000;10381412
RTSI;5;25/05/20;11:50;1206.6900000;1207.8000000;1205.8000000;1206.3700000;8335810
RTSI;5;25/05/20;11:55;1206.3800000;1206.8400000;1205.6900000;1206.6600000;4871331
RTSI;5;25/05/20;12:00;1206.7100000;1207.3700000;1206.0200000;1206.1100000;5148764
RTSI;5;25/05/20;12:05;1206.1200000;1206.7500000;1206.0000000;1206.6100000;2534032
RTSI;5;25/05/20;12:10;1206.6200000;1207.1600000;1206.2000000;1206.3600000;3533261
RTSI;5;25/05/20;12:15;1206.3600000;1206.8400000;1205.3600000;1205.3800000;4003579
RTSI;5;25/05/20;12:20;1205.3800000;1206.3200000;1205.3300000;1205.7100000;3219040
RTSI;5;25/05/20;12:25;1205.7200000;1206.0600000;1204.9300000;1204.9900000;2272965
RTSI;5;25/05/20;12:30;1204.9500000;1205.0300000;1204.1600000;1204.9600000;2941987
RTSI;5;25/05/20;12:35;1204.9700000;1205.7800000;1204.9300000;1205.2600000;2170609
RTSI;5;25/05/20;12:40;1205.2700000;1205.8500000;1204.5700000;1205.8500000;3507715
RTSI;5;25/05/20;12:45;1205.8600000;1206.6400000;1205.8600000;1206.4500000;2860675
RTSI;5;25/05/20;12:50;1206.4200000;1206.5100000;1204.6500000;1205.6000000;5191264
RTSI;5;25/05/20;12:55;1205.5900000;1207.6000000;1204.9600000;1207.0500000;6086875
RTSI;5;25/05/20;13:00;1207.0500000;1207.2000000;1204.7100000;1204.7300000;3381572
RTSI;5;25/05/20;13:05;1204.7100000;1204.8800000;1203.7600000;1203.8500000;3944028
RTSI;5;25/05/20;13:10;1203.8600000;1204.3600000;1203.0300000;1203.6600000;3920883
RTSI;5;25/05/20;13:15;1203.6600000;1204.9100000;1203.6500000;1204.7000000;4995018
RTSI;5;25/05/20;13:20;1204.7400000;1204.8400000;1203.7900000;1204.3100000;4266377
RTSI;5;25/05/20;13:25;1204.3000000;1204.4500000;1203.5700000;1203.8700000;3227218
RTSI;5;25/05/20;13:30;1203.9100000;1204.4300000;1203.5900000;1204.1800000;2591670
RTSI;5;25/05/20;13:35;1204.1500000;1204.3600000;1203.3600000;1203.6000000;2108449
RTSI;5;25/05/20;13:40;1203.6500000;1204.9100000;1203.6500000;1204.1300000;2940838
RTSI;5;25/05/20;13:45;1204.1400000;1204.9000000;1203.9600000;1204.8500000;4631239
RTSI;5;25/05/20;13:50;1204.8200000;1205.3800000;1204.7700000;1205.0000000;4827530
RTSI;5;25/05/20;13:55;1205.0100000;1205.7000000;1204.6400000;1204.7800000;2618934
RTSI;5;25/05/20;14:00;1204.8100000;1205.2300000;1204.8100000;1204.8400000;2027632
RTSI;5;25/05/20;14:05;1204.8500000;1204.8900000;1202.5400000;1202.7000000;3509846
RTSI;5;25/05/20;14:10;1202.7100000;1203.9900000;1202.6500000;1203.9500000;3358179
RTSI;5;25/05/20;14:15;1203.9700000;1204.7000000;1203.9600000;1204.2200000;2670602
RTSI;5;25/05/20;14:20;1204.1900000;1204.8900000;1203.4300000;1204.8900000;4215311
RTSI;5;25/05/20;14:25;1204.8900000;1205.4200000;1204.7800000;1204.8100000;2142236
RTSI;5;25/05/20;14:30;1204.8300000;1204.8600000;1204.0000000;1204.2900000;1889526
RTSI;5;25/05/20;14:35;1204.2900000;1204.2900000;1202.9000000;1202.9000000;2149653
RTSI;5;25/05/20;14:40;1202.8900000;1204.0300000;1202.8300000;1203.7200000;2354926
RTSI;5;25/05/20;14:45;1203.6500000;1203.8300000;1202.6200000;1203.1300000;2517239
RTSI;5;25/05/20;14:50;1203.1500000;1203.2400000;1202.6100000;1203.2400000;2055362
RTSI;5;25/05/20;14:55;1203.1500000;1204.0900000;1203.0200000;1203.7200000;4469126
RTSI;5;25/05/20;15:00;1203.7300000;1203.8500000;1202.7600000;1202.7700000;2535299
RTSI;5;25/05/20;15:05;1203.0400000;1203.5200000;1202.7600000;1202.8100000;3427245
RTSI;5;25/05/20;15:10;1202.8100000;1203.0900000;1201.9200000;1202.8400000;3503669
RTSI;5;25/05/20;15:15;1202.8400000;1203.1600000;1202.1300000;1203.0500000;4790984
RTSI;5;25/05/20;15:20;1203.0300000;1204.6300000;1202.9100000;1204.1600000;6528152
RTSI;5;25/05/20;15:25;1204.1600000;1204.7600000;1204.0000000;1204.0000000;3427764
RTSI;5;25/05/20;15:30;1204.0000000;1204.4300000;1203.5700000;1204.0800000;4122628
RTSI;5;25/05/20;15:35;1204.0600000;1204.1100000;1203.0500000;1203.2000000;5446401
RTSI;5;25/05/20;15:40;1203.2700000;1204.1100000;1203.2300000;1203.4000000;4211654
RTSI;5;25/05/20;15:45;1203.4100000;1203.8200000;1202.7300000;1202.8600000;3097023
RTSI;5;25/05/20;15:50;1202.8700000;1203.9500000;1202.6000000;1203.7700000;3400601
RTSI;5;25/05/20;15:55;1203.7100000;1203.8500000;1203.3600000;1203.7600000;2993546
RTSI;5;25/05/20;16:00;1203.7600000;1205.1400000;1203.7600000;1204.9200000;5017093
RTSI;5;25/05/20;16:05;1204.9400000;1205.0600000;1204.1800000;1204.3400000;3425827
RTSI;5;25/05/20;16:10;1204.3400000;1204.3400000;1203.7600000;1203.9500000;2642184
RTSI;5;25/05/20;16:15;1203.9500000;1205.0400000;1203.9500000;1204.9900000;4792914
RTSI;5;25/05/20;16:20;1204.9900000;1205.0200000;1204.4200000;1204.9300000;3246121
RTSI;5;25/05/20;16:25;1204.9300000;1206.1000000;1204.9300000;1205.8700000;4669936
RTSI;5;25/05/20;16:30;1205.8900000;1205.9300000;1205.2300000;1205.5000000;3661503
RTSI;5;25/05/20;16:35;1205.4600000;1205.7700000;1204.5500000;1204.7700000;2891742
RTSI;5;25/05/20;16:40;1204.8100000;1205.2700000;1204.6600000;1204.7500000;2405019
RTSI;5;25/05/20;16:45;1204.7600000;1205.7000000;1204.7600000;1205.6900000;3432334
RTSI;5;25/05/20;16:50;1205.6900000;1206.2200000;1205.2900000;1205.4300000;5389735
RTSI;5;25/05/20;16:55;1205.4300000;1205.8000000;1205.2800000;1205.5700000;2000907
RTSI;5;25/05/20;17:00;1205.5600000;1205.5700000;1204.8100000;1205.2200000;4090767
RTSI;5;25/05/20;17:05;1205.2300000;1205.9400000;1205.0500000;1205.1700000;6591985
RTSI;5;25/05/20;17:10;1205.1600000;1205.9300000;1205.0500000;1205.8500000;4472371
RTSI;5;25/05/20;17:15;1205.8500000;1205.9900000;1205.3100000;1205.9900000;3505341
RTSI;5;25/05/20;17:20;1205.9100000;1205.9900000;1205.5900000;1205.6100000;2450881
RTSI;5;25/05/20;17:25;1205.6100000;1206.5700000;1205.5300000;1206.4700000;3515713
RTSI;5;25/05/20;17:30;1206.4700000;1208.4500000;1206.4300000;1207.6200000;6525453
RTSI;5;25/05/20;17:35;1207.6000000;1209.2300000;1207.5900000;1209.2200000;6204370
RTSI;5;25/05/20;17:40;1209.2300000;1209.7100000;1209.0100000;1209.6000000;7979558
RTSI;5;25/05/20;17:45;1209.6100000;1209.9200000;1209.2100000;1209.8300000;6915987
RTSI;5;25/05/20;17:50;1209.8900000;1210.2800000;1209.2700000;1209.6400000;6642973
RTSI;5;25/05/20;17:55;1209.6000000;1210.6500000;1209.4800000;1210.6400000;6621895
RTSI;5;25/05/20;18:00;1210.6400000;1211.6800000;1210.2700000;1210.6000000;6317901
RTSI;5;25/05/20;18:05;1210.6200000;1210.7200000;1210.0000000;1210.3900000;7077730
RTSI;5;25/05/20;18:10;1210.3800000;1211.1100000;1210.2900000;1211.0400000;6662509
RTSI;5;25/05/20;18:15;1211.0300000;1211.1200000;1210.2800000;1210.7700000;4908856
RTSI;5;25/05/20;18:20;1210.7200000;1210.7900000;1209.4900000;1210.1900000;6566702
RTSI;5;25/05/20;18:25;1210.1700000;1211.3400000;1210.0300000;1211.3400000;7350183
RTSI;5;25/05/20;18:30;1211.4400000;1212.4100000;1211.2200000;1212.2900000;9586696
RTSI;5;25/05/20;18:35;1212.2800000;1212.8300000;1212.0900000;1212.4400000;11339121
RTSI;5;25/05/20;18:40;1212.4400000;1212.4400000;1212.4400000;1212.4400000;0
RTSI;5;25/05/20;18:50;1213.4100000;1213.4100000;1213.4100000;1213.4100000;5986519
RTSI;5;26/05/20;10:00;1220.4500000;1231.2300000;1220.4500000;1229.6400000;53735041
RTSI;5;26/05/20;10:05;1229.5500000;1230.1000000;1227.3900000;1228.9400000;26841851
RTSI;5;26/05/20;10:10;1228.8500000;1234.3700000;1228.8500000;1234.3400000;31979882
RTSI;5;26/05/20;10:15;1234.2500000;1235.2700000;1232.3900000;1235.1700000;24794393
RTSI;5;26/05/20;10:20;1235.2400000;1236.1900000;1234.5100000;1234.8800000;16911597
RTSI;5;26/05/20;10:25;1234.8400000;1235.0000000;1231.7300000;1232.6600000;17144582
RTSI;5;26/05/20;10:30;1232.6600000;1234.2900000;1232.0400000;1233.9200000;15669757
RTSI;5;26/05/20;10:35;1233.9400000;1235.4100000;1233.1400000;1234.1500000;18981159
RTSI;5;26/05/20;10:40;1234.1200000;1234.9200000;1233.1000000;1234.4900000;14462597
RTSI;5;26/05/20;10:45;1234.4100000;1234.5800000;1232.6500000;1234.3800000;14673212
RTSI;5;26/05/20;10:50;1234.4700000;1235.3900000;1233.4400000;1233.4800000;12631114
RTSI;5;26/05/20;10:55;1233.5100000;1234.7500000;1233.4800000;1234.3700000;12713984
RTSI;5;26/05/20;11:00;1234.3900000;1236.9500000;1233.5500000;1236.9500000;20969472
RTSI;5;26/05/20;11:05;1236.9200000;1237.7600000;1235.8700000;1237.5500000;18465657
RTSI;5;26/05/20;11:10;1237.5300000;1238.3300000;1236.5100000;1237.4200000;22150532
RTSI;5;26/05/20;11:15;1237.4700000;1238.4300000;1236.9100000;1238.0700000;15452807
RTSI;5;26/05/20;11:20;1238.0500000;1238.6700000;1236.2700000;1236.3800000;17026691
RTSI;5;26/05/20;11:25;1236.3000000;1237.9000000;1236.2400000;1237.2700000;9095199
RTSI;5;26/05/20;11:30;1237.2700000;1237.8900000;1235.8500000;1236.3300000;13947293
RTSI;5;26/05/20;11:35;1236.3500000;1237.0800000;1233.7300000;1234.1100000;13249447
RTSI;5;26/05/20;11:40;1234.0800000;1234.5500000;1233.0700000;1233.9500000;14307112
RTSI;5;26/05/20;11:45;1234.1500000;1234.8000000;1232.9900000;1233.0500000;9440743
RTSI;5;26/05/20;11:50;1233.0400000;1234.1800000;1232.5100000;1233.8700000;10733850
RTSI;5;26/05/20;11:55;1233.9200000;1236.1600000;1233.9200000;1235.6000000;7576719
RTSI;5;26/05/20;12:00;1235.5600000;1235.9600000;1234.8900000;1235.2600000;6437907
RTSI;5;26/05/20;12:05;1235.2900000;1237.4500000;1235.1400000;1237.4200000;10183300
RTSI;5;26/05/20;12:10;1237.4000000;1237.9100000;1236.7800000;1236.9000000;8614628
RTSI;5;26/05/20;12:15;1236.9200000;1237.4300000;1236.4700000;1237.4300000;5853411
RTSI;5;26/05/20;12:20;1237.4000000;1238.4500000;1235.5300000;1235.6800000;6795210
RTSI;5;26/05/20;12:25;1235.6300000;1235.8700000;1234.6400000;1235.8300000;7523933
RTSI;5;26/05/20;12:30;1235.7300000;1236.8100000;1235.5300000;1235.8500000;6683449
RTSI;5;26/05/20;12:35;1235.8000000;1235.9700000;1234.1300000;1234.4900000;7260416
RTSI;5;26/05/20;12:40;1234.5000000;1235.3100000;1233.9600000;1234.7700000;5377042
RTSI;5;26/05/20;12:45;1234.8100000;1235.6300000;1234.6500000;1235.4200000;5314571
RTSI;5;26/05/20;12:50;1235.4200000;1235.4200000;1233.8000000;1235.3500000;12257433
RTSI;5;26/05/20;12:55;1235.3100000;1235.5500000;1232.9300000;1233.1000000;9912897
RTSI;5;26/05/20;13:00;1233.0900000;1233.4400000;1232.4500000;1233.2800000;6921139
RTSI;5;26/05/20;13:05;1233.2600000;1233.7400000;1232.9000000;1233.5500000;3647546
RTSI;5;26/05/20;13:10;1233.5500000;1235.0900000;1233.4400000;1234.7600000;6041975
RTSI;5;26/05/20;13:15;1234.7800000;1237.1000000;1234.7300000;1236.7400000;9373832
RTSI;5;26/05/20;13:20;1236.7200000;1237.6600000;1236.5400000;1237.0900000;5519556
RTSI;5;26/05/20;13:25;1237.0900000;1239.0100000;1236.5700000;1238.9700000;8648129
RTSI;5;26/05/20;13:30;1238.9700000;1241.0300000;1236.7200000;1236.7400000;17014968
RTSI;5;26/05/20;13:35;1236.7500000;1236.7500000;1234.7700000;1235.0700000;4953054
RTSI;5;26/05/20;13:40;1235.0700000;1235.0700000;1234.1100000;1234.7000000;5029192
RTSI;5;26/05/20;13:45;1234.8100000;1236.3900000;1234.8100000;1236.3900000;4251498
RTSI;5;26/05/20;13:50;1236.4000000;1236.4700000;1233.9400000;1235.4400000;8656349
RTSI;5;26/05/20;13:55;1235.4500000;1236.6300000;1235.2300000;1236.4300000;6417781
RTSI;5;26/05/20;14:00;1236.4500000;1236.7400000;1236.2400000;1236.6100000;3075936
RTSI;5;26/05/20;14:05;1236.6200000;1236.6500000;1235.1700000;1236.0700000;3808708
RTSI;5;26/05/20;14:10;1236.0800000;1236.2300000;1234.8900000;1235.0000000;4771948
RTSI;5;26/05/20;14:15;1235.0400000;1235.6200000;1234.4600000;1235.5900000;4749637
RTSI;5;26/05/20;14:20;1235.6100000;1236.1000000;1235.2600000;1235.8500000;2497710
RTSI;5;26/05/20;14:25;1235.8000000;1235.8500000;1234.9100000;1235.5100000;5255444
RTSI;5;26/05/20;14:30;1235.5300000;1235.5400000;1234.6600000;1234.9400000;3788151
RTSI;5;26/05/20;14:35;1234.9200000;1234.9700000;1233.6600000;1234.2900000;5464129
RTSI;5;26/05/20;14:40;1234.2400000;1235.5400000;1234.0600000;1235.5200000;3976038
RTSI;5;26/05/20;14:45;1235.5200000;1235.5200000;1235.0500000;1235.1200000;2934846
RTSI;5;26/05/20;14:50;1235.1200000;1238.5100000;1234.9500000;1238.2700000;6599897
RTSI;5;26/05/20;14:55;1238.2700000;1239.3100000;1237.7300000;1237.7300000;6182470
RTSI;5;26/05/20;15:00;1237.6800000;1238.1500000;1237.2800000;1237.4200000;3663043
RTSI;5;26/05/20;15:05;1237.4300000;1237.6700000;1236.0700000;1236.6600000;5849729
RTSI;5;26/05/20;15:10;1236.6200000;1237.1300000;1236.3700000;1236.7800000;4029913
RTSI;5;26/05/20;15:15;1236.7600000;1238.1500000;1236.7600000;1237.6400000;3875131
RTSI;5;26/05/20;15:20;1237.6600000;1239.7600000;1237.5600000;1239.6300000;6877248
RTSI;5;26/05/20;15:25;1239.6100000;1240.2000000;1238.8300000;1239.7100000;6115805
RTSI;5;26/05/20;15:30;1239.6900000;1239.9400000;1238.6400000;1239.2300000;3763307
RTSI;5;26/05/20;15:35;1239.2400000;1240.6800000;1239.2400000;1240.0100000;7117860
RTSI;5;26/05/20;15:40;1239.9400000;1240.9100000;1239.5300000;1240.7600000;5020525
RTSI;5;26/05/20;15:45;1240.7800000;1241.8900000;1240.4200000;1240.4800000;20236143
RTSI;5;26/05/20;15:50;1240.4900000;1241.3800000;1240.1500000;1240.5800000;5440410
