<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;60;21/05/20;13:00;1218.4300000;1222.9100000;1214.0400000;1217.2300000;113185471
RTSI;60;21/05/20;14:00;1217.1400000;1222.3800000;1212.7100000;1213.3000000;110794018
RTSI;60;21/05/20;15:00;1213.3000000;1222.4200000;1212.6000000;1217.2900000;80569821
RTSI;60;21/05/20;16:00;1217.2300000;1221.8100000;1214.5100000;1217.1400000;86763054
RTSI;60;21/05/20;17:00;1217.1700000;1220.6400000;1206.9000000;1206.9400000;153089480
RTSI;60;21/05/20;18:00;1207.0600000;1208.3000000;1196.3300000;1206.2800000;213811843
RTSI;60;22/05/20;10:00;1194.8600000;1197.0600000;1176.4000000;1176.8900000;213847067
RTSI;60;22/05/20;11:00;1176.9700000;1186.6000000;1174.8600000;1186.1200000;111327032
RTSI;60;22/05/20;12:00;1186.1500000;1192.7500000;1184.7500000;1187.7500000;93577313
RTSI;60;22/05/20;13:00;1187.6700000;1191.4300000;1183.8600000;1185.5700000;82858891
RTSI;60;22/05/20;14:00;1185.5200000;1197.1400000;1185.4000000;1195.7700000;84907090
RTSI;60;22/05/20;15:00;1195.9300000;1198.2600000;1193.4200000;1194.8800000;81205947
RTSI;60;22/05/20;16:00;1194.8100000;1195.5800000;1186.5600000;1190.4100000;82773539
RTSI;60;22/05/20;17:00;1190.4100000;1191.3000000;1183.6600000;1189.3700000;63235706
RTSI;60;22/05/20;18:00;1189.3900000;1192.6900000;1188.4700000;1188.4700000;96245504
RTSI;60;25/05/20;10:00;1196.8100000;1204.3800000;1196.8100000;1203.2200000;110137474
RTSI;60;25/05/20;11:00;1203.1800000;1207.8000000;1200.9000000;1206.6600000;69427551
RTSI;60;25/05/20;12:00;1206.7100000;1207.6000000;1204.1600000;1207.0500000;43470766
RTSI;60;25/05/20;13:00;1207.0500000;1207.2000000;1203.0300000;1204.7800000;43453756
RTSI;60;25/05/20;14:00;1204.8100000;1205.4200000;1202.5400000;1203.7200000;33359638
RTSI;60;25/05/20;15:00;1203.7300000;1204.7600000;1201.9200000;1203.7600000;47484966
RTSI;60;25/05/20;16:00;1203.7600000;1206.2200000;1203.7600000;1205.5700000;43575315
RTSI;60;25/05/20;17:00;1205.5600000;1210.6500000;1204.8100000;1210.6400000;65517294
RTSI;60;25/05/20;18:00;1210.6400000;1213.4100000;1209.4900000;1213.4100000;65796217
RTSI;60;26/05/20;10:00;1220.4500000;1236.1900000;1220.4500000;1234.3700000;260539169
RTSI;60;26/05/20;11:00;1234.3900000;1238.6700000;1232.5100000;1235.6000000;172415522
RTSI;60;26/05/20;12:00;1235.5600000;1238.4500000;1232.9300000;1233.1000000;92214197
RTSI;60;26/05/20;13:00;1233.0900000;1241.0300000;1232.4500000;1236.4300000;86475019
RTSI;60;26/05/20;14:00;1236.4500000;1239.3100000;1233.6600000;1237.7300000;53104914
RTSI;60;26/05/20;15:00;1237.6800000;1241.8900000;1236.0700000;1241.1200000;77720572
RTSI;60;26/05/20;16:00;1241.0900000;1243.9600000;1237.0000000;1237.1700000;137639131
RTSI;60;26/05/20;17:00;1237.1600000;1238.7300000;1232.5300000;1235.3300000;110364552
RTSI;60;26/05/20;18:00;1235.2000000;1236.2700000;1223.1700000;1224.9900000;152418488
RTSI;60;27/05/20;10:00;1222.9100000;1224.0800000;1213.5400000;1219.9400000;211564524
RTSI;60;27/05/20;11:00;1219.9300000;1233.9400000;1217.9000000;1231.8200000;174276200
RTSI;60;27/05/20;12:00;1231.8100000;1234.8300000;1229.4000000;1232.7800000;137433429
RTSI;60;27/05/20;13:00;1232.7900000;1234.0900000;1227.8600000;1231.4700000;116170673
RTSI;60;27/05/20;14:00;1231.4100000;1231.8200000;1221.6000000;1222.0500000;100765511
RTSI;60;27/05/20;15:00;1222.0400000;1224.5200000;1216.0700000;1216.0900000;122962213
RTSI;60;27/05/20;16:00;1216.0600000;1219.6900000;1202.9100000;1203.0500000;175100478
RTSI;60;27/05/20;17:00;1202.9800000;1210.7000000;1197.7800000;1201.2200000;191415723
RTSI;60;27/05/20;18:00;1201.1300000;1212.2000000;1200.6000000;1212.2000000;166883517
RTSI;60;28/05/20;10:00;1218.9400000;1224.3300000;1211.8500000;1222.1900000;224853677
RTSI;60;28/05/20;11:00;1222.2500000;1226.1800000;1220.5500000;1224.4800000;148375682
RTSI;60;28/05/20;12:00;1224.4900000;1234.8900000;1222.9000000;1227.9700000;134794058
RTSI;60;28/05/20;13:00;1228.0600000;1231.5300000;1224.8200000;1230.3200000;87756490
RTSI;60;28/05/20;14:00;1230.3500000;1238.6400000;1230.0600000;1235.9700000;92086274
RTSI;60;28/05/20;15:00;1235.9600000;1237.0200000;1232.9400000;1235.5600000;77830079
RTSI;60;28/05/20;16:00;1235.5300000;1239.2200000;1228.5000000;1231.0900000;138455419
RTSI;60;28/05/20;17:00;1231.1600000;1237.0800000;1228.1700000;1236.8000000;126576638
RTSI;60;28/05/20;18:00;1236.8200000;1241.7700000;1233.5900000;1241.7700000;148278737
RTSI;60;29/05/20;10:00;1232.9500000;1234.7200000;1214.7300000;1214.8400000;266685761
RTSI;60;29/05/20;11:00;1214.8200000;1219.9100000;1212.1700000;1215.6200000;145847346
RTSI;60;29/05/20;12:00;1215.6100000;1222.7300000;1214.1100000;1222.6900000;96346991
RTSI;60;29/05/20;13:00;1222.7000000;1225.4700000;1216.4800000;1217.0900000;99848030
RTSI;60;29/05/20;14:00;1217.0900000;1223.4900000;1214.4600000;1221.8400000;101608102
RTSI;60;29/05/20;15:00;1221.8300000;1227.5100000;1218.8300000;1218.8700000;112875657
RTSI;60;29/05/20;16:00;1218.8800000;1218.9200000;1210.0700000;1214.8300000;143198718
RTSI;60;29/05/20;17:00;1214.8900000;1220.2300000;1212.5200000;1216.7400000;182466828
RTSI;60;29/05/20;18:00;1216.7200000;1220.7000000;1215.7300000;1219.7600000;981746864
RTSI;60;01/06/20;10:00;1240.0800000;1253.9100000;1239.3200000;1252.5800000;295968400
RTSI;60;01/06/20;11:00;1252.5800000;1252.9900000;1234.2300000;1243.6400000;186445629
RTSI;60;01/06/20;12:00;1243.6400000;1243.7100000;1235.5300000;1237.0100000;92874636
RTSI;60;01/06/20;13:00;1237.0100000;1245.1900000;1233.7300000;1244.6600000;75235931
RTSI;60;01/06/20;14:00;1244.6800000;1248.7000000;1242.7400000;1242.7400000;62553123
RTSI;60;01/06/20;15:00;1242.7400000;1246.2700000;1241.5300000;1242.9600000;60299973
RTSI;60;01/06/20;16:00;1242.9300000;1242.9300000;1234.8600000;1240.4200000;115680230
RTSI;60;01/06/20;17:00;1240.4600000;1248.8600000;1239.3600000;1247.7100000;87152124
RTSI;60;01/06/20;18:00;1247.7200000;1249.3600000;1245.0400000;1247.6100000;115675758
RTSI;60;02/06/20;10:00;1258.1000000;1264.3200000;1255.7500000;1261.7300000;179606499
RTSI;60;02/06/20;11:00;1261.7400000;1273.6900000;1260.7300000;1270.9300000;205002646
RTSI;60;02/06/20;12:00;1270.9500000;1277.0200000;1269.4400000;1273.7500000;112228122
RTSI;60;02/06/20;13:00;1273.7100000;1278.1400000;1273.4200000;1276.3700000;87840796
RTSI;60;02/06/20;14:00;1276.3400000;1276.5000000;1270.1500000;1273.5400000;94536693
RTSI;60;02/06/20;15:00;1273.5000000;1275.7200000;1269.3900000;1270.2800000;87606579
RTSI;60;02/06/20;16:00;1270.2500000;1272.9700000;1267.2800000;1272.9400000;170101146
RTSI;60;02/06/20;17:00;1272.9500000;1283.8500000;1272.0600000;1279.1800000;259545429
RTSI;60;02/06/20;18:00;1279.1300000;1280.1700000;1272.1000000;1277.8500000;182186815
RTSI;60;03/06/20;10:00;1290.2700000;1300.1500000;1288.9900000;1293.1600000;345221474
RTSI;60;03/06/20;11:00;1293.1000000;1295.2000000;1287.6500000;1293.6700000;183842592
RTSI;60;03/06/20;12:00;1293.6800000;1299.6900000;1292.9900000;1296.5000000;148287117
RTSI;60;03/06/20;13:00;1296.5700000;1296.7900000;1279.7000000;1280.6100000;200036833
RTSI;60;03/06/20;14:00;1280.6100000;1283.3200000;1277.1500000;1278.1500000;131808042
RTSI;60;03/06/20;15:00;1278.1200000;1288.7900000;1277.9500000;1286.9000000;127259743
RTSI;60;03/06/20;16:00;1286.8900000;1295.7900000;1284.9400000;1294.7500000;180635718
RTSI;60;03/06/20;17:00;1294.7300000;1301.2800000;1294.4900000;1296.7600000;244785772
RTSI;60;03/06/20;18:00;1296.7200000;1301.8800000;1296.5500000;1301.8800000;222011915
RTSI;60;04/06/20;10:00;1295.2300000;1296.3400000;1273.4900000;1279.2900000;375738214
RTSI;60;04/06/20;11:00;1279.2800000;1284.1600000;1272.5100000;1272.6400000;174503942
RTSI;60;04/06/20;12:00;1272.6200000;1273.2600000;1264.0400000;1264.0800000;224476811
RTSI;60;04/06/20;13:00;1264.0600000;1270.7000000;1262.0300000;1267.3000000;149267722
RTSI;60;04/06/20;14:00;1267.2900000;1273.1200000;1260.9500000;1271.9900000;142413578
RTSI;60;04/06/20;15:00;1272.0500000;1272.3600000;1255.2000000;1256.1100000;183847375
RTSI;60;04/06/20;16:00;1256.1200000;1260.9600000;1252.1400000;1258.0400000;232281561
RTSI;60;04/06/20;17:00;1257.9800000;1266.8500000;1257.0000000;1264.0000000;188539773
RTSI;60;04/06/20;18:00;1263.9700000;1264.6200000;1253.8900000;1257.3100000;223086730
RTSI;60;05/06/20;10:00;1266.4200000;1280.3900000;1265.2600000;1279.5700000;281431738
RTSI;60;05/06/20;11:00;1279.5300000;1283.3000000;1274.4800000;1279.7900000;187802900
RTSI;60;05/06/20;12:00;1279.7200000;1281.2400000;1268.1200000;1274.7800000;145544419
RTSI;60;05/06/20;13:00;1274.8000000;1275.2600000;1268.7900000;1271.9700000;74084501
RTSI;60;05/06/20;14:00;1271.9100000;1277.4800000;1271.8600000;1275.8100000;120286857
RTSI;60;05/06/20;15:00;1275.7300000;1287.8200000;1272.2400000;1284.7800000;183512749
RTSI;60;05/06/20;16:00;1284.8500000;1291.0000000;1284.3400000;1288.3300000;144825775
RTSI;60;05/06/20;17:00;1288.3100000;1289.6100000;1283.6400000;1288.4000000;173559372
RTSI;60;05/06/20;18:00;1288.3800000;1290.7300000;1285.7800000;1285.7800000;161224471
RTSI;60;08/06/20;10:00;1287.3200000;1296.2800000;1281.9800000;1296.2800000;306578526
RTSI;60;08/06/20;11:00;1296.2800000;1306.2700000;1296.1600000;1306.1200000;196544521
RTSI;60;08/06/20;12:00;1306.0800000;1306.0900000;1298.5200000;1302.2800000;106641284
RTSI;60;08/06/20;13:00;1302.3000000;1304.6200000;1301.6200000;1301.8400000;93828965
RTSI;60;08/06/20;14:00;1301.7900000;1302.7400000;1296.1300000;1299.6600000;143087776
RTSI;60;08/06/20;15:00;1299.7000000;1301.7100000;1291.1400000;1291.4000000;126193954
RTSI;60;08/06/20;16:00;1291.3100000;1295.9200000;1289.2300000;1291.2100000;115566996
RTSI;60;08/06/20;17:00;1291.2400000;1291.3900000;1278.7500000;1282.1300000;176266206
RTSI;60;08/06/20;18:00;1282.1800000;1288.7100000;1281.4500000;1288.7100000;158555442
RTSI;60;09/06/20;10:00;1295.4200000;1299.5900000;1269.9700000;1273.0800000;257109848
RTSI;60;09/06/20;11:00;1273.0000000;1276.8200000;1263.7500000;1266.6300000;162182442
RTSI;60;09/06/20;12:00;1266.6700000;1271.5600000;1265.6900000;1266.3000000;125112214
RTSI;60;09/06/20;13:00;1266.2700000;1269.7400000;1266.0200000;1268.8200000;68595839
RTSI;60;09/06/20;14:00;1268.8100000;1278.0800000;1268.8000000;1276.4800000;103218703
RTSI;60;09/06/20;15:00;1276.4700000;1278.2100000;1271.9200000;1273.1400000;83127475
RTSI;60;09/06/20;16:00;1273.0900000;1280.5000000;1273.0900000;1279.1700000;106327433
RTSI;60;09/06/20;17:00;1279.1800000;1286.5000000;1274.0600000;1284.2100000;131537684
RTSI;60;09/06/20;18:00;1283.9600000;1285.0200000;1280.3200000;1284.3100000;115139722
RTSI;60;10/06/20;10:00;1284.2700000;1288.0700000;1274.5900000;1277.3500000;208387379
RTSI;60;10/06/20;11:00;1277.4200000;1277.7600000;1271.2900000;1272.3500000;120766306
RTSI;60;10/06/20;12:00;1272.3300000;1272.3300000;1266.0200000;1270.9200000;140400728
RTSI;60;10/06/20;13:00;1270.9300000;1276.0500000;1266.7100000;1275.3700000;114470927
RTSI;60;10/06/20;14:00;1275.3600000;1286.6800000;1275.2200000;1285.4600000;132580615
RTSI;60;10/06/20;15:00;1285.4200000;1285.9400000;1280.1800000;1281.9100000;130296572
RTSI;60;10/06/20;16:00;1281.9100000;1283.2100000;1270.4400000;1272.6100000;149038465
RTSI;60;10/06/20;17:00;1272.6200000;1276.3900000;1268.2200000;1269.9200000;151973229
RTSI;60;10/06/20;18:00;1269.7300000;1277.5800000;1268.7900000;1277.5800000;158112740
RTSI;60;11/06/20;10:00;1266.4400000;1266.4400000;1244.4900000;1252.5000000;343720885
RTSI;60;11/06/20;11:00;1252.5000000;1256.2100000;1248.2300000;1249.9300000;236778531
RTSI;60;11/06/20;12:00;1249.9500000;1256.0000000;1248.9400000;1253.4600000;112661384
RTSI;60;11/06/20;13:00;1253.4400000;1255.2000000;1249.7200000;1250.2000000;67084608
RTSI;60;11/06/20;14:00;1250.2300000;1250.9600000;1243.9200000;1245.5900000;107001536
RTSI;60;11/06/20;15:00;1245.5500000;1245.6700000;1237.4800000;1240.6500000;120355049
RTSI;60;11/06/20;16:00;1240.7000000;1243.1600000;1238.4800000;1241.9500000;120610586
RTSI;60;11/06/20;17:00;1241.9100000;1245.3000000;1238.2500000;1238.3100000;110657804
RTSI;60;11/06/20;18:00;1238.4400000;1241.4300000;1237.0200000;1238.1100000;145317452
